ags,year,age_band,sex,count
10042,2023,45 bis unter 50 Jahre,m,3107
10042,2023,90 bis unter 95 Jahre,m,245
10042,2023,90 bis unter 95 Jahre,f,624
10042,2023,95 Jahre und mehr,f,219
10042,2023,95 Jahre und mehr,m,33
10042,2023,unter 5 Jahre,f,2088
10042,2023,unter 5 Jahre,m,2268
10042,2023,30 bis unter 35 Jahre,m,3487
10042,2023,30 bis unter 35 Jahre,f,3103
10042,2023,85 bis unter 90 Jahre,m,974
10042,2023,85 bis unter 90 Jahre,f,1760
10042,2023,55 bis unter 60 Jahre,f,4705
10042,2023,55 bis unter 60 Jahre,m,4791
10042,2023,10 bis unter 15 Jahre,m,2502
10042,2023,10 bis unter 15 Jahre,f,2212
10042,2023,75 bis unter 80 Jahre,f,1997
10042,2023,75 bis unter 80 Jahre,m,1646
10043,2023,35 bis unter 40 Jahre,f,4129
10043,2023,35 bis unter 40 Jahre,m,4390
10043,2023,55 bis unter 60 Jahre,f,5772
10043,2023,55 bis unter 60 Jahre,m,5670
10043,2023,75 bis unter 80 Jahre,f,2827
10043,2023,75 bis unter 80 Jahre,m,2442
10043,2023,70 bis unter 75 Jahre,m,3864
10043,2023,70 bis unter 75 Jahre,f,4363
10043,2023,40 bis unter 45 Jahre,f,3975
10043,2023,40 bis unter 45 Jahre,m,4117
10043,2023,95 Jahre und mehr,m,57
10043,2023,95 Jahre und mehr,f,226
10043,2023,15 bis unter 20 Jahre,f,2805
10043,2023,15 bis unter 20 Jahre,m,3135
10043,2023,unter 5 Jahre,f,2687
10043,2023,unter 5 Jahre,m,2868
10043,2023,30 bis unter 35 Jahre,m,4200
10043,2023,30 bis unter 35 Jahre,f,3919
10043,2023,20 bis unter 25 Jahre,m,3263
10043,2023,20 bis unter 25 Jahre,f,2891
10043,2023,10 bis unter 15 Jahre,m,2865
10043,2023,10 bis unter 15 Jahre,f,2682
10043,2023,65 bis unter 70 Jahre,m,4865
10043,2023,65 bis unter 70 Jahre,f,5160
10043,2023,85 bis unter 90 Jahre,m,1333
10043,2023,85 bis unter 90 Jahre,f,2346
10043,2023,90 bis unter 95 Jahre,m,312
10043,2023,90 bis unter 95 Jahre,f,792
10043,2023,25 bis unter 30 Jahre,f,3241
10043,2023,25 bis unter 30 Jahre,m,3695
10043,2023,45 bis unter 50 Jahre,f,3590
10043,2023,45 bis unter 50 Jahre,m,3530
10043,2023,5 bis unter 10 Jahre,f,2887
10043,2023,5 bis unter 10 Jahre,m,3084
10043,2023,50 bis unter 55 Jahre,f,4320
10043,2023,50 bis unter 55 Jahre,m,4215
10043,2023,80 bis unter 85 Jahre,m,2074
10043,2023,80 bis unter 85 Jahre,f,3180
10043,2023,60 bis unter 65 Jahre,m,5863
10043,2023,60 bis unter 65 Jahre,f,6033
10044,2023,30 bis unter 35 Jahre,f,6036
10044,2023,30 bis unter 35 Jahre,m,6554
10044,2023,65 bis unter 70 Jahre,f,7985
10044,2023,65 bis unter 70 Jahre,m,7432
10044,2023,10 bis unter 15 Jahre,f,4239
10044,2023,10 bis unter 15 Jahre,m,4404
10044,2023,85 bis unter 90 Jahre,f,3561
10044,2023,85 bis unter 90 Jahre,m,2031
10044,2023,90 bis unter 95 Jahre,f,1307
10044,2023,90 bis unter 95 Jahre,m,568
10044,2023,45 bis unter 50 Jahre,m,5532
10044,2023,45 bis unter 50 Jahre,f,5685
10044,2023,25 bis unter 30 Jahre,f,5135
10044,2023,25 bis unter 30 Jahre,m,5771
10044,2023,5 bis unter 10 Jahre,m,4667
10044,2023,5 bis unter 10 Jahre,f,4505
10044,2023,50 bis unter 55 Jahre,f,6713
10044,2023,50 bis unter 55 Jahre,m,6377
10044,2023,80 bis unter 85 Jahre,m,3171
10044,2023,80 bis unter 85 Jahre,f,4761
10044,2023,60 bis unter 65 Jahre,m,8929
10044,2023,60 bis unter 65 Jahre,f,9197
10044,2023,95 Jahre und mehr,m,104
10044,2023,95 Jahre und mehr,f,345
10044,2023,40 bis unter 45 Jahre,m,6376
10044,2023,40 bis unter 45 Jahre,f,6109
10044,2023,70 bis unter 75 Jahre,m,6338
10044,2023,70 bis unter 75 Jahre,f,6883
10044,2023,35 bis unter 40 Jahre,m,6775
10044,2023,35 bis unter 40 Jahre,f,6449
10044,2023,75 bis unter 80 Jahre,f,4274
10044,2023,75 bis unter 80 Jahre,m,3414
10044,2023,20 bis unter 25 Jahre,f,4272
10044,2023,20 bis unter 25 Jahre,m,5237
10044,2023,15 bis unter 20 Jahre,m,4851
10044,2023,15 bis unter 20 Jahre,f,4235
10044,2023,55 bis unter 60 Jahre,f,8840
10044,2023,55 bis unter 60 Jahre,m,8501
10044,2023,unter 5 Jahre,f,4180
10044,2023,unter 5 Jahre,m,4351
10045,2023,80 bis unter 85 Jahre,f,3507
10045,2023,80 bis unter 85 Jahre,m,2461
10045,2023,60 bis unter 65 Jahre,f,6376
10045,2023,60 bis unter 65 Jahre,m,6235
10045,2023,15 bis unter 20 Jahre,m,3160
10045,2023,15 bis unter 20 Jahre,f,2999
10045,2023,40 bis unter 45 Jahre,f,4261
10045,2023,40 bis unter 45 Jahre,m,4340
10045,2023,unter 5 Jahre,m,2947
10045,2023,unter 5 Jahre,f,2793
10045,2023,20 bis unter 25 Jahre,f,3331
10045,2023,20 bis unter 25 Jahre,m,3411
10045,2023,75 bis unter 80 Jahre,f,3133
10045,2023,75 bis unter 80 Jahre,m,2624
10045,2023,55 bis unter 60 Jahre,m,6083
10045,2023,55 bis unter 60 Jahre,f,6351
10045,2023,90 bis unter 95 Jahre,m,434
10045,2023,90 bis unter 95 Jahre,f,968
10045,2023,85 bis unter 90 Jahre,m,1566
10045,2023,85 bis unter 90 Jahre,f,2686
10045,2023,10 bis unter 15 Jahre,m,3130
10045,2023,10 bis unter 15 Jahre,f,2850
10045,2023,5 bis unter 10 Jahre,f,2990
10045,2023,5 bis unter 10 Jahre,m,3175
10045,2023,30 bis unter 35 Jahre,f,4154
10045,2023,30 bis unter 35 Jahre,m,4445
10045,2023,25 bis unter 30 Jahre,m,3855
10045,2023,25 bis unter 30 Jahre,f,3693
10045,2023,95 Jahre und mehr,m,93
10045,2023,95 Jahre und mehr,f,278
10045,2023,50 bis unter 55 Jahre,f,4686
10045,2023,50 bis unter 55 Jahre,m,4519
10045,2023,70 bis unter 75 Jahre,f,4934
10045,2023,70 bis unter 75 Jahre,m,4439
10045,2023,45 bis unter 50 Jahre,m,3860
10045,2023,45 bis unter 50 Jahre,f,3973
10045,2023,65 bis unter 70 Jahre,m,5268
10045,2023,65 bis unter 70 Jahre,f,5721
10045,2023,35 bis unter 40 Jahre,f,4352
10045,2023,35 bis unter 40 Jahre,m,4397
10046,2023,10 bis unter 15 Jahre,m,1854
10046,2023,10 bis unter 15 Jahre,f,1747
10046,2023,90 bis unter 95 Jahre,f,544
10046,2023,90 bis unter 95 Jahre,m,249
10046,2023,45 bis unter 50 Jahre,m,2375
10046,2023,45 bis unter 50 Jahre,f,2390
10046,2023,65 bis unter 70 Jahre,m,3504
10046,2023,65 bis unter 70 Jahre,f,3542
10046,2023,70 bis unter 75 Jahre,f,3002
10046,2023,70 bis unter 75 Jahre,m,2986
10046,2023,50 bis unter 55 Jahre,m,2930
10046,2023,50 bis unter 55 Jahre,f,2987
10046,2023,30 bis unter 35 Jahre,m,2584
10046,2023,30 bis unter 35 Jahre,f,2581
10046,2023,25 bis unter 30 Jahre,m,2182
10046,2023,25 bis unter 30 Jahre,f,2079
10046,2023,85 bis unter 90 Jahre,f,1495
10046,2023,85 bis unter 90 Jahre,m,912
10046,2023,5 bis unter 10 Jahre,m,1863
10046,2023,5 bis unter 10 Jahre,f,1817
10046,2023,35 bis unter 40 Jahre,f,2549
10046,2023,35 bis unter 40 Jahre,m,2624
10046,2023,95 Jahre und mehr,m,34
10046,2023,95 Jahre und mehr,f,135
10046,2023,unter 5 Jahre,f,1719
10046,2023,unter 5 Jahre,m,1756
10046,2023,60 bis unter 65 Jahre,m,4257
10046,2023,60 bis unter 65 Jahre,f,4112
10046,2023,55 bis unter 60 Jahre,f,3900
10046,2023,55 bis unter 60 Jahre,m,3852
10046,2023,80 bis unter 85 Jahre,f,2034
10046,2023,80 bis unter 85 Jahre,m,1527
10046,2023,20 bis unter 25 Jahre,m,1894
10046,2023,20 bis unter 25 Jahre,f,1688
10046,2023,75 bis unter 80 Jahre,m,1681
10046,2023,75 bis unter 80 Jahre,f,1811
10046,2023,40 bis unter 45 Jahre,m,2512
10046,2023,40 bis unter 45 Jahre,f,2627
10046,2023,15 bis unter 20 Jahre,m,1862
10046,2023,15 bis unter 20 Jahre,f,1859
11000,2023,95 Jahre und mehr,f,5375
11000,2023,95 Jahre und mehr,m,1381
11000,2023,35 bis unter 40 Jahre,f,152301
11000,2023,35 bis unter 40 Jahre,m,156936
11000,2023,15 bis unter 20 Jahre,f,77197
11000,2023,15 bis unter 20 Jahre,m,82786
11000,2023,20 bis unter 25 Jahre,f,99712
11000,2023,20 bis unter 25 Jahre,m,99041
11000,2023,unter 5 Jahre,f,84769
11000,2023,unter 5 Jahre,m,88930
11000,2023,40 bis unter 45 Jahre,f,133560
11000,2023,40 bis unter 45 Jahre,m,136462
11000,2023,70 bis unter 75 Jahre,m,71515
11000,2023,70 bis unter 75 Jahre,f,89241
11000,2023,55 bis unter 60 Jahre,f,127032
11000,2023,55 bis unter 60 Jahre,m,128523
11000,2023,80 bis unter 85 Jahre,f,78300
11000,2023,80 bis unter 85 Jahre,m,54403
11000,2023,85 bis unter 90 Jahre,m,28502
11000,2023,85 bis unter 90 Jahre,f,49511
11000,2023,25 bis unter 30 Jahre,m,134232
11000,2023,25 bis unter 30 Jahre,f,134481
11000,2023,50 bis unter 55 Jahre,m,111522
11000,2023,50 bis unter 55 Jahre,f,108972
11000,2023,30 bis unter 35 Jahre,m,154901
11000,2023,30 bis unter 35 Jahre,f,152566
11000,2023,5 bis unter 10 Jahre,m,89791
11000,2023,5 bis unter 10 Jahre,f,86269
11000,2023,60 bis unter 65 Jahre,f,119431
11000,2023,60 bis unter 65 Jahre,m,116937
11000,2023,45 bis unter 50 Jahre,f,109579
11000,2023,45 bis unter 50 Jahre,m,111965
11000,2023,65 bis unter 70 Jahre,f,93500
11000,2023,65 bis unter 70 Jahre,m,85234
11000,2023,10 bis unter 15 Jahre,m,83656
11000,2023,10 bis unter 15 Jahre,f,79879
11000,2023,90 bis unter 95 Jahre,f,16146
11000,2023,90 bis unter 95 Jahre,m,7018
11000,2023,75 bis unter 80 Jahre,m,52674
11000,2023,75 bis unter 80 Jahre,f,68151
12051,2023,60 bis unter 65 Jahre,m,3013
12051,2023,60 bis unter 65 Jahre,f,3125
12051,2023,40 bis unter 45 Jahre,m,2568
12051,2023,40 bis unter 45 Jahre,f,2417
12051,2023,20 bis unter 25 Jahre,m,1709
12051,2023,20 bis unter 25 Jahre,f,1609
12051,2023,unter 5 Jahre,m,1438
12051,2023,unter 5 Jahre,f,1363
12051,2023,80 bis unter 85 Jahre,f,2486
12051,2023,80 bis unter 85 Jahre,m,1743
12051,2023,35 bis unter 40 Jahre,m,2901
12051,2023,35 bis unter 40 Jahre,f,2519
12051,2023,5 bis unter 10 Jahre,f,1681
12051,2023,5 bis unter 10 Jahre,m,1641
12051,2023,75 bis unter 80 Jahre,m,1268
12051,2023,75 bis unter 80 Jahre,f,1764
12051,2023,45 bis unter 50 Jahre,f,1848
12051,2023,45 bis unter 50 Jahre,m,2179
12051,2023,30 bis unter 35 Jahre,f,1925
12051,2023,30 bis unter 35 Jahre,m,2174
12051,2023,15 bis unter 20 Jahre,m,1501
12051,2023,15 bis unter 20 Jahre,f,1456
12051,2023,25 bis unter 30 Jahre,f,1504
12051,2023,25 bis unter 30 Jahre,m,1902
12051,2023,50 bis unter 55 Jahre,f,2060
12051,2023,50 bis unter 55 Jahre,m,2085
12051,2023,95 Jahre und mehr,f,159
12051,2023,95 Jahre und mehr,m,33
12051,2023,85 bis unter 90 Jahre,m,944
12051,2023,85 bis unter 90 Jahre,f,1649
12051,2023,90 bis unter 95 Jahre,m,232
12051,2023,90 bis unter 95 Jahre,f,564
12051,2023,70 bis unter 75 Jahre,m,2101
12051,2023,70 bis unter 75 Jahre,f,2478
12051,2023,65 bis unter 70 Jahre,m,2439
12051,2023,65 bis unter 70 Jahre,f,2834
12051,2023,10 bis unter 15 Jahre,m,1476
12051,2023,10 bis unter 15 Jahre,f,1605
12051,2023,55 bis unter 60 Jahre,f,2747
12051,2023,55 bis unter 60 Jahre,m,2799
12052,2023,90 bis unter 95 Jahre,m,302
12052,2023,90 bis unter 95 Jahre,f,631
12052,2023,15 bis unter 20 Jahre,f,2103
12052,2023,15 bis unter 20 Jahre,m,2190
12052,2023,70 bis unter 75 Jahre,m,2676
12052,2023,70 bis unter 75 Jahre,f,3384
12052,2023,50 bis unter 55 Jahre,m,2610
12052,2023,50 bis unter 55 Jahre,f,2811
12052,2023,85 bis unter 90 Jahre,m,1128
12052,2023,85 bis unter 90 Jahre,f,1942
12052,2023,55 bis unter 60 Jahre,f,3665
12052,2023,55 bis unter 60 Jahre,m,3297
12052,2023,10 bis unter 15 Jahre,m,2138
12052,2023,10 bis unter 15 Jahre,f,2029
12052,2023,45 bis unter 50 Jahre,m,2428
12052,2023,45 bis unter 50 Jahre,f,2262
12052,2023,unter 5 Jahre,m,1855
12052,2023,unter 5 Jahre,f,1874
12052,2023,65 bis unter 70 Jahre,f,3751
12052,2023,65 bis unter 70 Jahre,m,3094
12052,2023,20 bis unter 25 Jahre,f,2394
12052,2023,20 bis unter 25 Jahre,m,2681
12052,2023,75 bis unter 80 Jahre,f,2173
12052,2023,75 bis unter 80 Jahre,m,1559
12052,2023,80 bis unter 85 Jahre,m,1942
12052,2023,80 bis unter 85 Jahre,f,3049
12052,2023,30 bis unter 35 Jahre,f,2357
12052,2023,30 bis unter 35 Jahre,m,2798
12052,2023,60 bis unter 65 Jahre,m,3651
12052,2023,60 bis unter 65 Jahre,f,4242
12052,2023,35 bis unter 40 Jahre,m,3385
12052,2023,35 bis unter 40 Jahre,f,2990
12052,2023,5 bis unter 10 Jahre,f,2036
12052,2023,5 bis unter 10 Jahre,m,2096
12052,2023,25 bis unter 30 Jahre,m,2881
12052,2023,25 bis unter 30 Jahre,f,2304
12052,2023,95 Jahre und mehr,f,163
12052,2023,95 Jahre und mehr,m,46
12052,2023,40 bis unter 45 Jahre,f,2802
12052,2023,40 bis unter 45 Jahre,m,3059
12053,2023,25 bis unter 30 Jahre,f,1321
12053,2023,25 bis unter 30 Jahre,m,1500
12053,2023,45 bis unter 50 Jahre,f,1589
12053,2023,45 bis unter 50 Jahre,m,1637
12053,2023,65 bis unter 70 Jahre,f,2331
12053,2023,65 bis unter 70 Jahre,m,2199
12053,2023,95 Jahre und mehr,m,25
12053,2023,95 Jahre und mehr,f,114
12053,2023,60 bis unter 65 Jahre,m,2315
12053,2023,60 bis unter 65 Jahre,f,2637
12053,2023,30 bis unter 35 Jahre,f,1302
12053,2023,30 bis unter 35 Jahre,m,1537
12053,2023,5 bis unter 10 Jahre,f,1133
12053,2023,5 bis unter 10 Jahre,m,1298
12053,2023,20 bis unter 25 Jahre,m,1554
12053,2023,20 bis unter 25 Jahre,f,1492
12053,2023,70 bis unter 75 Jahre,f,2096
12053,2023,70 bis unter 75 Jahre,m,1761
12053,2023,50 bis unter 55 Jahre,f,1675
12053,2023,50 bis unter 55 Jahre,m,1695
12053,2023,40 bis unter 45 Jahre,m,1842
12053,2023,40 bis unter 45 Jahre,f,1599
12053,2023,15 bis unter 20 Jahre,m,1383
12053,2023,15 bis unter 20 Jahre,f,1264
12053,2023,35 bis unter 40 Jahre,f,1788
12053,2023,35 bis unter 40 Jahre,m,1942
12053,2023,unter 5 Jahre,f,980
12053,2023,unter 5 Jahre,m,1000
12053,2023,55 bis unter 60 Jahre,f,2153
12053,2023,55 bis unter 60 Jahre,m,2020
12053,2023,80 bis unter 85 Jahre,f,1771
12053,2023,80 bis unter 85 Jahre,m,1150
12053,2023,85 bis unter 90 Jahre,m,685
12053,2023,85 bis unter 90 Jahre,f,1172
12053,2023,10 bis unter 15 Jahre,m,1210
12053,2023,10 bis unter 15 Jahre,f,1199
12053,2023,90 bis unter 95 Jahre,f,397
12053,2023,90 bis unter 95 Jahre,m,203
12053,2023,75 bis unter 80 Jahre,m,906
12053,2023,75 bis unter 80 Jahre,f,1190
12054,2023,20 bis unter 25 Jahre,f,5552
12054,2023,20 bis unter 25 Jahre,m,5258
12054,2023,55 bis unter 60 Jahre,f,6218
12054,2023,55 bis unter 60 Jahre,m,6152
12054,2023,unter 5 Jahre,f,4061
12054,2023,unter 5 Jahre,m,4346
12054,2023,75 bis unter 80 Jahre,f,3279
12054,2023,75 bis unter 80 Jahre,m,2451
12054,2023,35 bis unter 40 Jahre,m,7183
12054,2023,35 bis unter 40 Jahre,f,7420
12054,2023,80 bis unter 85 Jahre,f,4216
12054,2023,80 bis unter 85 Jahre,m,2830
12054,2023,15 bis unter 20 Jahre,f,4300
12054,2023,15 bis unter 20 Jahre,m,4680
12054,2023,40 bis unter 45 Jahre,f,7178
12054,2023,40 bis unter 45 Jahre,m,6895
12054,2023,70 bis unter 75 Jahre,m,3737
12054,2023,70 bis unter 75 Jahre,f,4945
12054,2023,85 bis unter 90 Jahre,m,1593
12054,2023,85 bis unter 90 Jahre,f,2934
12054,2023,10 bis unter 15 Jahre,m,4769
12054,2023,10 bis unter 15 Jahre,f,4458
12054,2023,90 bis unter 95 Jahre,m,484
12054,2023,90 bis unter 95 Jahre,f,1026
12054,2023,65 bis unter 70 Jahre,m,4418
12054,2023,65 bis unter 70 Jahre,f,5079
12054,2023,50 bis unter 55 Jahre,f,5653
12054,2023,50 bis unter 55 Jahre,m,5782
12054,2023,25 bis unter 30 Jahre,f,5530
12054,2023,25 bis unter 30 Jahre,m,5386
12054,2023,5 bis unter 10 Jahre,m,4860
12054,2023,5 bis unter 10 Jahre,f,4695
12054,2023,95 Jahre und mehr,f,307
12054,2023,95 Jahre und mehr,m,83
12054,2023,30 bis unter 35 Jahre,f,6135
12054,2023,30 bis unter 35 Jahre,m,6118
12054,2023,45 bis unter 50 Jahre,f,6118
12054,2023,45 bis unter 50 Jahre,m,6000
12054,2023,60 bis unter 65 Jahre,m,5892
12054,2023,60 bis unter 65 Jahre,f,6269
12060,2023,10 bis unter 15 Jahre,f,4609
12060,2023,10 bis unter 15 Jahre,m,4859
12060,2023,45 bis unter 50 Jahre,f,5737
12060,2023,45 bis unter 50 Jahre,m,6091
12060,2023,65 bis unter 70 Jahre,f,7288
12060,2023,65 bis unter 70 Jahre,m,6893
12060,2023,85 bis unter 90 Jahre,f,3113
12060,2023,85 bis unter 90 Jahre,m,1909
12060,2023,80 bis unter 85 Jahre,m,3812
12060,2023,80 bis unter 85 Jahre,f,4945
12060,2023,5 bis unter 10 Jahre,m,4894
12060,2023,5 bis unter 10 Jahre,f,4777
12060,2023,50 bis unter 55 Jahre,f,6239
12060,2023,50 bis unter 55 Jahre,m,6342
12060,2023,25 bis unter 30 Jahre,f,3028
12060,2023,25 bis unter 30 Jahre,m,3382
12060,2023,40 bis unter 45 Jahre,m,7052
12060,2023,40 bis unter 45 Jahre,f,6798
12060,2023,95 Jahre und mehr,f,282
12060,2023,95 Jahre und mehr,m,76
12060,2023,70 bis unter 75 Jahre,m,5700
12060,2023,70 bis unter 75 Jahre,f,6125
12060,2023,90 bis unter 95 Jahre,f,982
12060,2023,90 bis unter 95 Jahre,m,472
12060,2023,35 bis unter 40 Jahre,m,6977
12060,2023,35 bis unter 40 Jahre,f,7173
12060,2023,60 bis unter 65 Jahre,m,8525
12060,2023,60 bis unter 65 Jahre,f,8901
12060,2023,unter 5 Jahre,f,3701
12060,2023,unter 5 Jahre,m,3948
12060,2023,55 bis unter 60 Jahre,f,8200
12060,2023,55 bis unter 60 Jahre,m,7974
12060,2023,20 bis unter 25 Jahre,f,3371
12060,2023,20 bis unter 25 Jahre,m,3740
12060,2023,15 bis unter 20 Jahre,f,4237
12060,2023,15 bis unter 20 Jahre,m,4523
12060,2023,75 bis unter 80 Jahre,f,3820
12060,2023,75 bis unter 80 Jahre,m,3263
12060,2023,30 bis unter 35 Jahre,m,4437
12060,2023,30 bis unter 35 Jahre,f,4581
12061,2023,40 bis unter 45 Jahre,f,6423
12061,2023,40 bis unter 45 Jahre,m,6594
12061,2023,20 bis unter 25 Jahre,f,3088
12061,2023,20 bis unter 25 Jahre,m,3590
12061,2023,95 Jahre und mehr,m,76
12061,2023,95 Jahre und mehr,f,267
12061,2023,unter 5 Jahre,f,3633
12061,2023,unter 5 Jahre,m,3936
12061,2023,55 bis unter 60 Jahre,m,7637
12061,2023,55 bis unter 60 Jahre,f,7440
12061,2023,35 bis unter 40 Jahre,f,6338
12061,2023,35 bis unter 40 Jahre,m,6410
12061,2023,60 bis unter 65 Jahre,f,7680
12061,2023,60 bis unter 65 Jahre,m,7755
12061,2023,75 bis unter 80 Jahre,f,3394
12061,2023,75 bis unter 80 Jahre,m,2811
12061,2023,90 bis unter 95 Jahre,m,500
12061,2023,90 bis unter 95 Jahre,f,1001
12061,2023,15 bis unter 20 Jahre,m,3917
12061,2023,15 bis unter 20 Jahre,f,3685
12061,2023,30 bis unter 35 Jahre,m,4585
12061,2023,30 bis unter 35 Jahre,f,4556
12061,2023,10 bis unter 15 Jahre,m,4238
12061,2023,10 bis unter 15 Jahre,f,4123
12061,2023,85 bis unter 90 Jahre,m,1864
12061,2023,85 bis unter 90 Jahre,f,3092
12061,2023,5 bis unter 10 Jahre,f,4388
12061,2023,5 bis unter 10 Jahre,m,4687
12061,2023,50 bis unter 55 Jahre,f,5850
12061,2023,50 bis unter 55 Jahre,m,6086
12061,2023,70 bis unter 75 Jahre,f,5386
12061,2023,70 bis unter 75 Jahre,m,4863
12061,2023,65 bis unter 70 Jahre,f,6388
12061,2023,65 bis unter 70 Jahre,m,6104
12061,2023,25 bis unter 30 Jahre,m,3365
12061,2023,25 bis unter 30 Jahre,f,3082
12061,2023,80 bis unter 85 Jahre,m,3455
12061,2023,80 bis unter 85 Jahre,f,4704
12061,2023,45 bis unter 50 Jahre,m,5489
12061,2023,45 bis unter 50 Jahre,f,5182
12062,2023,25 bis unter 30 Jahre,m,1419
12062,2023,25 bis unter 30 Jahre,f,1259
12062,2023,70 bis unter 75 Jahre,f,3868
12062,2023,70 bis unter 75 Jahre,m,3474
12062,2023,45 bis unter 50 Jahre,m,2891
12062,2023,45 bis unter 50 Jahre,f,2563
12062,2023,90 bis unter 95 Jahre,f,682
12062,2023,90 bis unter 95 Jahre,m,271
12062,2023,50 bis unter 55 Jahre,f,3317
12062,2023,50 bis unter 55 Jahre,m,3584
12062,2023,5 bis unter 10 Jahre,m,2147
12062,2023,5 bis unter 10 Jahre,f,2058
12062,2023,30 bis unter 35 Jahre,m,2018
12062,2023,30 bis unter 35 Jahre,f,1936
12062,2023,10 bis unter 15 Jahre,m,2147
12062,2023,10 bis unter 15 Jahre,f,2043
12062,2023,85 bis unter 90 Jahre,f,2060
12062,2023,85 bis unter 90 Jahre,m,1160
12062,2023,65 bis unter 70 Jahre,m,4228
12062,2023,65 bis unter 70 Jahre,f,4429
12062,2023,80 bis unter 85 Jahre,m,2132
12062,2023,80 bis unter 85 Jahre,f,3137
12062,2023,unter 5 Jahre,f,1704
12062,2023,unter 5 Jahre,m,1786
12062,2023,95 Jahre und mehr,m,49
12062,2023,95 Jahre und mehr,f,193
12062,2023,55 bis unter 60 Jahre,f,4299
12062,2023,55 bis unter 60 Jahre,m,4425
12062,2023,60 bis unter 65 Jahre,m,4813
12062,2023,60 bis unter 65 Jahre,f,4957
12062,2023,35 bis unter 40 Jahre,m,3250
12062,2023,35 bis unter 40 Jahre,f,2913
12062,2023,75 bis unter 80 Jahre,m,1860
12062,2023,75 bis unter 80 Jahre,f,2273
12062,2023,20 bis unter 25 Jahre,f,1347
12062,2023,20 bis unter 25 Jahre,m,1702
12062,2023,40 bis unter 45 Jahre,m,3308
12062,2023,40 bis unter 45 Jahre,f,2900
12062,2023,15 bis unter 20 Jahre,m,2171
12062,2023,15 bis unter 20 Jahre,f,1977
12063,2023,75 bis unter 80 Jahre,m,2594
12063,2023,75 bis unter 80 Jahre,f,3354
12063,2023,20 bis unter 25 Jahre,m,3825
12063,2023,20 bis unter 25 Jahre,f,3236
12063,2023,35 bis unter 40 Jahre,m,5773
12063,2023,35 bis unter 40 Jahre,f,5841
12063,2023,60 bis unter 65 Jahre,m,7617
12063,2023,60 bis unter 65 Jahre,f,7425
