ags,year,age_band,sex,count
10042,2017,20 bis unter 25 Jahre,m,2794
10042,2017,unter 5 Jahre,f,1933
10042,2017,unter 5 Jahre,m,2098
10042,2017,75 bis unter 80 Jahre,m,2318
10042,2017,75 bis unter 80 Jahre,f,3049
10042,2017,55 bis unter 60 Jahre,f,4641
10042,2017,55 bis unter 60 Jahre,m,4735
10042,2017,80 bis unter 85 Jahre,f,2346
10042,2017,80 bis unter 85 Jahre,m,1584
10043,2017,35 bis unter 40 Jahre,m,3860
10043,2017,35 bis unter 40 Jahre,f,3697
10043,2017,80 bis unter 85 Jahre,f,3404
10043,2017,80 bis unter 85 Jahre,m,2270
10043,2017,unter 5 Jahre,m,2727
10043,2017,unter 5 Jahre,f,2553
10043,2017,95 Jahre und mehr,m,36
10043,2017,95 Jahre und mehr,f,202
10043,2017,55 bis unter 60 Jahre,m,6108
10043,2017,55 bis unter 60 Jahre,f,5954
10043,2017,75 bis unter 80 Jahre,m,3256
10043,2017,75 bis unter 80 Jahre,f,4197
10043,2017,60 bis unter 65 Jahre,m,5038
10043,2017,60 bis unter 65 Jahre,f,5191
10043,2017,20 bis unter 25 Jahre,m,3586
10043,2017,20 bis unter 25 Jahre,f,3205
10043,2017,40 bis unter 45 Jahre,f,3409
10043,2017,40 bis unter 45 Jahre,m,3348
10043,2017,5 bis unter 10 Jahre,f,2503
10043,2017,5 bis unter 10 Jahre,m,2606
10043,2017,10 bis unter 15 Jahre,f,2521
10043,2017,10 bis unter 15 Jahre,m,2705
10043,2017,85 bis unter 90 Jahre,f,1800
10043,2017,85 bis unter 90 Jahre,m,946
10043,2017,65 bis unter 70 Jahre,m,4401
10043,2017,65 bis unter 70 Jahre,f,4615
10043,2017,90 bis unter 95 Jahre,m,287
10043,2017,90 bis unter 95 Jahre,f,794
10043,2017,25 bis unter 30 Jahre,m,4039
10043,2017,25 bis unter 30 Jahre,f,3565
10043,2017,70 bis unter 75 Jahre,f,3190
10043,2017,70 bis unter 75 Jahre,m,2735
10043,2017,45 bis unter 50 Jahre,m,4548
10043,2017,45 bis unter 50 Jahre,f,4582
10043,2017,50 bis unter 55 Jahre,f,5931
10043,2017,50 bis unter 55 Jahre,m,5869
10043,2017,30 bis unter 35 Jahre,m,3886
10043,2017,30 bis unter 35 Jahre,f,3624
10043,2017,15 bis unter 20 Jahre,f,2873
10043,2017,15 bis unter 20 Jahre,m,3236
10044,2017,30 bis unter 35 Jahre,m,5835
10044,2017,30 bis unter 35 Jahre,f,5435
10044,2017,65 bis unter 70 Jahre,m,6648
10044,2017,65 bis unter 70 Jahre,f,6815
10044,2017,10 bis unter 15 Jahre,m,4113
10044,2017,10 bis unter 15 Jahre,f,3825
10044,2017,85 bis unter 90 Jahre,m,1431
10044,2017,85 bis unter 90 Jahre,f,2679
10044,2017,5 bis unter 10 Jahre,m,3932
10044,2017,5 bis unter 10 Jahre,f,3774
10044,2017,50 bis unter 55 Jahre,f,8701
10044,2017,50 bis unter 55 Jahre,m,8479
10044,2017,90 bis unter 95 Jahre,f,1184
10044,2017,90 bis unter 95 Jahre,m,397
10044,2017,45 bis unter 50 Jahre,m,6443
10044,2017,45 bis unter 50 Jahre,f,6752
10044,2017,15 bis unter 20 Jahre,f,4322
10044,2017,15 bis unter 20 Jahre,m,4933
10044,2017,70 bis unter 75 Jahre,m,3815
10044,2017,70 bis unter 75 Jahre,f,4392
10044,2017,35 bis unter 40 Jahre,f,5356
10044,2017,35 bis unter 40 Jahre,m,5494
10044,2017,55 bis unter 60 Jahre,f,8838
10044,2017,55 bis unter 60 Jahre,m,8638
10044,2017,25 bis unter 30 Jahre,f,5210
10044,2017,25 bis unter 30 Jahre,m,5992
10044,2017,60 bis unter 65 Jahre,f,7689
10044,2017,60 bis unter 65 Jahre,m,7553
10044,2017,75 bis unter 80 Jahre,m,4526
10044,2017,75 bis unter 80 Jahre,f,6033
10044,2017,40 bis unter 45 Jahre,m,5053
10044,2017,40 bis unter 45 Jahre,f,5210
10044,2017,20 bis unter 25 Jahre,m,5220
10044,2017,20 bis unter 25 Jahre,f,4779
10044,2017,80 bis unter 85 Jahre,f,4695
10044,2017,80 bis unter 85 Jahre,m,3191
10044,2017,95 Jahre und mehr,m,64
10044,2017,95 Jahre und mehr,f,294
10044,2017,unter 5 Jahre,f,3960
10044,2017,unter 5 Jahre,m,4115
10045,2017,60 bis unter 65 Jahre,m,5305
10045,2017,60 bis unter 65 Jahre,f,5702
10045,2017,80 bis unter 85 Jahre,m,2532
10045,2017,80 bis unter 85 Jahre,f,3621
10045,2017,20 bis unter 25 Jahre,m,4014
10045,2017,20 bis unter 25 Jahre,f,3659
10045,2017,5 bis unter 10 Jahre,f,2689
10045,2017,5 bis unter 10 Jahre,m,2873
10045,2017,40 bis unter 45 Jahre,m,3589
10045,2017,40 bis unter 45 Jahre,f,3732
10045,2017,25 bis unter 30 Jahre,f,3793
10045,2017,25 bis unter 30 Jahre,m,4190
10045,2017,55 bis unter 60 Jahre,m,6281
10045,2017,55 bis unter 60 Jahre,f,6393
10045,2017,65 bis unter 70 Jahre,f,4992
10045,2017,65 bis unter 70 Jahre,m,4784
10045,2017,75 bis unter 80 Jahre,f,4530
10045,2017,75 bis unter 80 Jahre,m,3502
10045,2017,30 bis unter 35 Jahre,f,3761
10045,2017,30 bis unter 35 Jahre,m,3966
10045,2017,85 bis unter 90 Jahre,f,2140
10045,2017,85 bis unter 90 Jahre,m,1183
10045,2017,10 bis unter 15 Jahre,f,2789
10045,2017,10 bis unter 15 Jahre,m,2913
10045,2017,unter 5 Jahre,m,2854
10045,2017,unter 5 Jahre,f,2659
10045,2017,70 bis unter 75 Jahre,m,2972
10045,2017,70 bis unter 75 Jahre,f,3432
10045,2017,90 bis unter 95 Jahre,m,369
10045,2017,90 bis unter 95 Jahre,f,960
10045,2017,15 bis unter 20 Jahre,f,3242
10045,2017,15 bis unter 20 Jahre,m,3540
10045,2017,45 bis unter 50 Jahre,m,4769
10045,2017,45 bis unter 50 Jahre,f,4959
10045,2017,50 bis unter 55 Jahre,f,6477
10045,2017,50 bis unter 55 Jahre,m,6179
10045,2017,95 Jahre und mehr,f,242
10045,2017,95 Jahre und mehr,m,63
10045,2017,35 bis unter 40 Jahre,m,3890
10045,2017,35 bis unter 40 Jahre,f,3862
10046,2017,95 Jahre und mehr,f,128
10046,2017,95 Jahre und mehr,m,51
10046,2017,15 bis unter 20 Jahre,f,1941
10046,2017,15 bis unter 20 Jahre,m,2131
10046,2017,70 bis unter 75 Jahre,m,1854
10046,2017,70 bis unter 75 Jahre,f,1957
10046,2017,35 bis unter 40 Jahre,f,2362
10046,2017,35 bis unter 40 Jahre,m,2398
10046,2017,90 bis unter 95 Jahre,m,182
10046,2017,90 bis unter 95 Jahre,f,546
10046,2017,30 bis unter 35 Jahre,m,2413
10046,2017,30 bis unter 35 Jahre,f,2293
10046,2017,unter 5 Jahre,f,1568
10046,2017,unter 5 Jahre,m,1589
10046,2017,75 bis unter 80 Jahre,f,2657
10046,2017,75 bis unter 80 Jahre,m,2178
10046,2017,25 bis unter 30 Jahre,m,2488
10046,2017,25 bis unter 30 Jahre,f,2280
10046,2017,80 bis unter 85 Jahre,f,2070
10046,2017,80 bis unter 85 Jahre,m,1516
10046,2017,45 bis unter 50 Jahre,m,3089
10046,2017,45 bis unter 50 Jahre,f,3152
10046,2017,60 bis unter 65 Jahre,f,3513
10046,2017,60 bis unter 65 Jahre,m,3625
10046,2017,55 bis unter 60 Jahre,f,4096
10046,2017,55 bis unter 60 Jahre,m,4206
10046,2017,50 bis unter 55 Jahre,m,3926
10046,2017,50 bis unter 55 Jahre,f,4043
10046,2017,5 bis unter 10 Jahre,f,1613
10046,2017,5 bis unter 10 Jahre,m,1669
10046,2017,10 bis unter 15 Jahre,f,1737
10046,2017,10 bis unter 15 Jahre,m,1801
10046,2017,40 bis unter 45 Jahre,m,2286
10046,2017,40 bis unter 45 Jahre,f,2272
10046,2017,65 bis unter 70 Jahre,f,3081
10046,2017,65 bis unter 70 Jahre,m,3011
10046,2017,85 bis unter 90 Jahre,f,1189
10046,2017,85 bis unter 90 Jahre,m,694
10046,2017,20 bis unter 25 Jahre,m,2347
10046,2017,20 bis unter 25 Jahre,f,1915
11000,2017,15 bis unter 20 Jahre,m,76087
11000,2017,15 bis unter 20 Jahre,f,71189
11000,2017,35 bis unter 40 Jahre,m,141775
11000,2017,35 bis unter 40 Jahre,f,135111
11000,2017,80 bis unter 85 Jahre,f,65166
11000,2017,80 bis unter 85 Jahre,m,44242
11000,2017,20 bis unter 25 Jahre,m,98926
11000,2017,20 bis unter 25 Jahre,f,99114
11000,2017,60 bis unter 65 Jahre,f,101659
11000,2017,60 bis unter 65 Jahre,m,95331
11000,2017,unter 5 Jahre,m,97822
11000,2017,unter 5 Jahre,f,92674
11000,2017,40 bis unter 45 Jahre,f,109061
11000,2017,40 bis unter 45 Jahre,m,114085
11000,2017,55 bis unter 60 Jahre,f,120853
11000,2017,55 bis unter 60 Jahre,m,122076
11000,2017,95 Jahre und mehr,m,1203
11000,2017,95 Jahre und mehr,f,5549
11000,2017,75 bis unter 80 Jahre,m,75647
11000,2017,75 bis unter 80 Jahre,f,96429
11000,2017,5 bis unter 10 Jahre,f,80452
11000,2017,5 bis unter 10 Jahre,m,85091
11000,2017,30 bis unter 35 Jahre,m,160091
11000,2017,30 bis unter 35 Jahre,f,155641
11000,2017,25 bis unter 30 Jahre,f,149800
11000,2017,25 bis unter 30 Jahre,m,147264
11000,2017,50 bis unter 55 Jahre,f,136583
11000,2017,50 bis unter 55 Jahre,m,140880
11000,2017,70 bis unter 75 Jahre,f,82393
11000,2017,70 bis unter 75 Jahre,m,69893
11000,2017,90 bis unter 95 Jahre,f,15844
11000,2017,90 bis unter 95 Jahre,m,5335
11000,2017,85 bis unter 90 Jahre,f,32695
11000,2017,85 bis unter 90 Jahre,m,17695
11000,2017,45 bis unter 50 Jahre,m,123254
11000,2017,45 bis unter 50 Jahre,f,117263
11000,2017,65 bis unter 70 Jahre,m,83935
11000,2017,65 bis unter 70 Jahre,f,98255
11000,2017,10 bis unter 15 Jahre,m,75635
11000,2017,10 bis unter 15 Jahre,f,71497
12051,2017,45 bis unter 50 Jahre,f,2023
12051,2017,45 bis unter 50 Jahre,m,2199
12051,2017,5 bis unter 10 Jahre,f,1428
12051,2017,5 bis unter 10 Jahre,m,1503
12051,2017,30 bis unter 35 Jahre,f,2310
12051,2017,30 bis unter 35 Jahre,m,2655
12051,2017,25 bis unter 30 Jahre,f,1937
12051,2017,25 bis unter 30 Jahre,m,2270
12051,2017,10 bis unter 15 Jahre,f,1236
12051,2017,10 bis unter 15 Jahre,m,1268
12051,2017,70 bis unter 75 Jahre,f,2070
12051,2017,70 bis unter 75 Jahre,m,1708
12051,2017,85 bis unter 90 Jahre,f,1072
12051,2017,85 bis unter 90 Jahre,m,586
12051,2017,20 bis unter 25 Jahre,m,1535
12051,2017,20 bis unter 25 Jahre,f,1154
12051,2017,75 bis unter 80 Jahre,m,2410
12051,2017,75 bis unter 80 Jahre,f,3030
12051,2017,40 bis unter 45 Jahre,m,1894
12051,2017,40 bis unter 45 Jahre,f,1595
12051,2017,95 Jahre und mehr,f,104
12051,2017,95 Jahre und mehr,m,22
12051,2017,50 bis unter 55 Jahre,f,2792
12051,2017,50 bis unter 55 Jahre,m,2932
12051,2017,15 bis unter 20 Jahre,f,1182
12051,2017,15 bis unter 20 Jahre,m,1331
12051,2017,35 bis unter 40 Jahre,f,2086
12051,2017,35 bis unter 40 Jahre,m,2448
12051,2017,unter 5 Jahre,f,1545
12051,2017,unter 5 Jahre,m,1516
12051,2017,55 bis unter 60 Jahre,f,3027
12051,2017,55 bis unter 60 Jahre,m,3045
12051,2017,60 bis unter 65 Jahre,f,2767
12051,2017,60 bis unter 65 Jahre,m,2551
12051,2017,90 bis unter 95 Jahre,m,147
12051,2017,90 bis unter 95 Jahre,f,503
12051,2017,65 bis unter 70 Jahre,m,2119
12051,2017,65 bis unter 70 Jahre,f,2380
12051,2017,80 bis unter 85 Jahre,f,2123
12051,2017,80 bis unter 85 Jahre,m,1383
12052,2017,75 bis unter 80 Jahre,f,3746
12052,2017,75 bis unter 80 Jahre,m,2778
12052,2017,95 Jahre und mehr,f,169
12052,2017,95 Jahre und mehr,m,26
12052,2017,20 bis unter 25 Jahre,f,2227
12052,2017,20 bis unter 25 Jahre,m,2719
12052,2017,40 bis unter 45 Jahre,f,2307
12052,2017,40 bis unter 45 Jahre,m,2524
12052,2017,15 bis unter 20 Jahre,m,2047
12052,2017,15 bis unter 20 Jahre,f,1865
12052,2017,60 bis unter 65 Jahre,f,4000
12052,2017,60 bis unter 65 Jahre,m,3512
12052,2017,80 bis unter 85 Jahre,f,2597
12052,2017,80 bis unter 85 Jahre,m,1742
12052,2017,55 bis unter 60 Jahre,f,4269
12052,2017,55 bis unter 60 Jahre,m,4064
12052,2017,unter 5 Jahre,m,2263
12052,2017,unter 5 Jahre,f,2098
12052,2017,35 bis unter 40 Jahre,m,3341
12052,2017,35 bis unter 40 Jahre,f,2869
12052,2017,70 bis unter 75 Jahre,m,2059
12052,2017,70 bis unter 75 Jahre,f,2666
12052,2017,90 bis unter 95 Jahre,m,173
12052,2017,90 bis unter 95 Jahre,f,595
12052,2017,65 bis unter 70 Jahre,m,2969
12052,2017,65 bis unter 70 Jahre,f,3379
12052,2017,45 bis unter 50 Jahre,m,3116
12052,2017,45 bis unter 50 Jahre,f,2973
12052,2017,85 bis unter 90 Jahre,f,1343
12052,2017,85 bis unter 90 Jahre,m,760
12052,2017,30 bis unter 35 Jahre,f,3263
12052,2017,30 bis unter 35 Jahre,m,3954
12052,2017,10 bis unter 15 Jahre,f,1810
12052,2017,10 bis unter 15 Jahre,m,1912
12052,2017,5 bis unter 10 Jahre,f,2031
12052,2017,5 bis unter 10 Jahre,m,2131
12052,2017,25 bis unter 30 Jahre,m,3796
12052,2017,25 bis unter 30 Jahre,f,3099
12052,2017,50 bis unter 55 Jahre,m,3906
12052,2017,50 bis unter 55 Jahre,f,3938
12053,2017,70 bis unter 75 Jahre,f,1425
12053,2017,70 bis unter 75 Jahre,m,1130
12053,2017,25 bis unter 30 Jahre,m,1752
12053,2017,25 bis unter 30 Jahre,f,1632
12053,2017,90 bis unter 95 Jahre,f,351
12053,2017,90 bis unter 95 Jahre,m,107
12053,2017,85 bis unter 90 Jahre,f,866
12053,2017,85 bis unter 90 Jahre,m,446
12053,2017,45 bis unter 50 Jahre,m,1699
12053,2017,45 bis unter 50 Jahre,f,1667
12053,2017,65 bis unter 70 Jahre,m,1860
12053,2017,65 bis unter 70 Jahre,f,2085
12053,2017,50 bis unter 55 Jahre,m,2206
12053,2017,50 bis unter 55 Jahre,f,2285
12053,2017,10 bis unter 15 Jahre,m,1187
12053,2017,10 bis unter 15 Jahre,f,1105
12053,2017,30 bis unter 35 Jahre,f,1738
12053,2017,30 bis unter 35 Jahre,m,1954
12053,2017,95 Jahre und mehr,f,80
12053,2017,95 Jahre und mehr,m,14
12053,2017,5 bis unter 10 Jahre,f,1194
12053,2017,5 bis unter 10 Jahre,m,1187
12053,2017,15 bis unter 20 Jahre,f,1208
12053,2017,15 bis unter 20 Jahre,m,1171
12053,2017,35 bis unter 40 Jahre,f,1580
12053,2017,35 bis unter 40 Jahre,m,1795
12053,2017,40 bis unter 45 Jahre,m,1515
12053,2017,40 bis unter 45 Jahre,f,1454
12053,2017,60 bis unter 65 Jahre,f,2448
12053,2017,60 bis unter 65 Jahre,m,2383
12053,2017,80 bis unter 85 Jahre,f,1568
12053,2017,80 bis unter 85 Jahre,m,1028
12053,2017,unter 5 Jahre,m,1230
12053,2017,unter 5 Jahre,f,1095
12053,2017,75 bis unter 80 Jahre,m,1541
12053,2017,75 bis unter 80 Jahre,f,2184
12053,2017,55 bis unter 60 Jahre,f,2673
12053,2017,55 bis unter 60 Jahre,m,2515
12053,2017,20 bis unter 25 Jahre,m,1447
12053,2017,20 bis unter 25 Jahre,f,1432
12054,2017,55 bis unter 60 Jahre,m,5767
12054,2017,55 bis unter 60 Jahre,f,5904
12054,2017,20 bis unter 25 Jahre,m,4117
12054,2017,20 bis unter 25 Jahre,f,4386
12054,2017,unter 5 Jahre,m,5022
12054,2017,unter 5 Jahre,f,4685
12054,2017,75 bis unter 80 Jahre,m,3645
12054,2017,75 bis unter 80 Jahre,f,4866
12054,2017,40 bis unter 45 Jahre,f,5596
12054,2017,40 bis unter 45 Jahre,m,5687
12054,2017,80 bis unter 85 Jahre,f,3711
12054,2017,80 bis unter 85 Jahre,m,2416
12054,2017,60 bis unter 65 Jahre,m,4756
12054,2017,60 bis unter 65 Jahre,f,5246
12054,2017,5 bis unter 10 Jahre,f,4293
12054,2017,5 bis unter 10 Jahre,m,4622
12054,2017,35 bis unter 40 Jahre,m,6812
12054,2017,35 bis unter 40 Jahre,f,6859
12054,2017,65 bis unter 70 Jahre,f,4655
12054,2017,65 bis unter 70 Jahre,m,3891
12054,2017,85 bis unter 90 Jahre,f,1920
12054,2017,85 bis unter 90 Jahre,m,1102
12054,2017,90 bis unter 95 Jahre,m,325
12054,2017,90 bis unter 95 Jahre,f,871
12054,2017,95 Jahre und mehr,m,52
12054,2017,95 Jahre und mehr,f,215
12054,2017,10 bis unter 15 Jahre,f,3774
12054,2017,10 bis unter 15 Jahre,m,4068
12054,2017,25 bis unter 30 Jahre,m,6544
12054,2017,25 bis unter 30 Jahre,f,7005
12054,2017,70 bis unter 75 Jahre,f,3689
12054,2017,70 bis unter 75 Jahre,m,3002
12054,2017,30 bis unter 35 Jahre,m,7254
12054,2017,30 bis unter 35 Jahre,f,7516
12054,2017,45 bis unter 50 Jahre,m,5944
12054,2017,45 bis unter 50 Jahre,f,5679
12054,2017,50 bis unter 55 Jahre,m,6361
12054,2017,50 bis unter 55 Jahre,f,6241
12054,2017,15 bis unter 20 Jahre,f,3553
12054,2017,15 bis unter 20 Jahre,m,3659
12060,2017,10 bis unter 15 Jahre,m,4188
12060,2017,10 bis unter 15 Jahre,f,3792
12060,2017,90 bis unter 95 Jahre,f,857
12060,2017,90 bis unter 95 Jahre,m,260
12060,2017,45 bis unter 50 Jahre,m,6503
12060,2017,45 bis unter 50 Jahre,f,6297
12060,2017,65 bis unter 70 Jahre,m,5691
12060,2017,65 bis unter 70 Jahre,f,5982
12060,2017,85 bis unter 90 Jahre,m,1132
12060,2017,85 bis unter 90 Jahre,f,2054
12060,2017,95 Jahre und mehr,m,49
12060,2017,95 Jahre und mehr,f,244
12060,2017,70 bis unter 75 Jahre,m,3971
12060,2017,70 bis unter 75 Jahre,f,4346
12060,2017,5 bis unter 10 Jahre,m,4458
12060,2017,5 bis unter 10 Jahre,f,4084
12060,2017,50 bis unter 55 Jahre,f,8352
12060,2017,50 bis unter 55 Jahre,m,8344
12060,2017,30 bis unter 35 Jahre,m,5406
12060,2017,30 bis unter 35 Jahre,f,5331
12060,2017,25 bis unter 30 Jahre,f,3746
12060,2017,25 bis unter 30 Jahre,m,4013
12060,2017,35 bis unter 40 Jahre,f,5833
12060,2017,35 bis unter 40 Jahre,m,5923
12060,2017,55 bis unter 60 Jahre,f,8484
12060,2017,55 bis unter 60 Jahre,m,8709
12060,2017,60 bis unter 65 Jahre,m,7058
12060,2017,60 bis unter 65 Jahre,f,7213
12060,2017,unter 5 Jahre,m,4054
12060,2017,unter 5 Jahre,f,3778
12060,2017,40 bis unter 45 Jahre,m,5277
12060,2017,40 bis unter 45 Jahre,f,5024
12060,2017,15 bis unter 20 Jahre,m,3853
12060,2017,15 bis unter 20 Jahre,f,3468
12060,2017,20 bis unter 25 Jahre,m,3040
12060,2017,20 bis unter 25 Jahre,f,2496
12060,2017,80 bis unter 85 Jahre,f,3962
12060,2017,80 bis unter 85 Jahre,m,2848
12060,2017,75 bis unter 80 Jahre,f,5837
12060,2017,75 bis unter 80 Jahre,m,4907
12061,2017,60 bis unter 65 Jahre,m,6376
12061,2017,60 bis unter 65 Jahre,f,6329
12061,2017,40 bis unter 45 Jahre,m,4857
12061,2017,40 bis unter 45 Jahre,f,4581
12061,2017,20 bis unter 25 Jahre,m,2903
12061,2017,20 bis unter 25 Jahre,f,2439
12061,2017,unter 5 Jahre,m,3891
12061,2017,unter 5 Jahre,f,3596
12061,2017,25 bis unter 30 Jahre,f,3543
12061,2017,25 bis unter 30 Jahre,m,3887
12061,2017,55 bis unter 60 Jahre,m,7666
12061,2017,55 bis unter 60 Jahre,f,7378
12061,2017,80 bis unter 85 Jahre,m,2852
12061,2017,80 bis unter 85 Jahre,f,4083
12061,2017,10 bis unter 15 Jahre,f,3378
12061,2017,10 bis unter 15 Jahre,m,3600
12061,2017,30 bis unter 35 Jahre,f,4901
12061,2017,30 bis unter 35 Jahre,m,5047
12061,2017,75 bis unter 80 Jahre,f,5635
12061,2017,75 bis unter 80 Jahre,m,4749
12061,2017,95 Jahre und mehr,m,56
12061,2017,95 Jahre und mehr,f,246
12061,2017,85 bis unter 90 Jahre,f,2027
12061,2017,85 bis unter 90 Jahre,m,1240
12061,2017,5 bis unter 10 Jahre,f,3681
12061,2017,5 bis unter 10 Jahre,m,3876
12061,2017,50 bis unter 55 Jahre,m,7972
12061,2017,50 bis unter 55 Jahre,f,7655
12061,2017,70 bis unter 75 Jahre,m,3496
12061,2017,70 bis unter 75 Jahre,f,4010
12061,2017,90 bis unter 95 Jahre,m,292
12061,2017,90 bis unter 95 Jahre,f,911
12061,2017,65 bis unter 70 Jahre,m,5018
12061,2017,65 bis unter 70 Jahre,f,5208
12061,2017,45 bis unter 50 Jahre,m,6198
12061,2017,45 bis unter 50 Jahre,f,5924
12061,2017,15 bis unter 20 Jahre,f,3371
12061,2017,15 bis unter 20 Jahre,m,3512
12061,2017,35 bis unter 40 Jahre,f,5401
12061,2017,35 bis unter 40 Jahre,m,5534
12062,2017,70 bis unter 75 Jahre,m,2377
12062,2017,70 bis unter 75 Jahre,f,2827
12062,2017,90 bis unter 95 Jahre,m,208
12062,2017,90 bis unter 95 Jahre,f,625
12062,2017,50 bis unter 55 Jahre,m,4739
12062,2017,50 bis unter 55 Jahre,f,4558
12062,2017,15 bis unter 20 Jahre,f,1797
12062,2017,15 bis unter 20 Jahre,m,2071
12062,2017,35 bis unter 40 Jahre,f,2623
12062,2017,35 bis unter 40 Jahre,m,3121
12062,2017,65 bis unter 70 Jahre,m,3599
12062,2017,65 bis unter 70 Jahre,f,3811
12062,2017,30 bis unter 35 Jahre,m,3135
12062,2017,30 bis unter 35 Jahre,f,2546
12062,2017,unter 5 Jahre,f,1858
12062,2017,unter 5 Jahre,m,1960
12062,2017,75 bis unter 80 Jahre,f,4134
12062,2017,75 bis unter 80 Jahre,m,3186
12062,2017,60 bis unter 65 Jahre,f,4588
12062,2017,60 bis unter 65 Jahre,m,4637
12062,2017,25 bis unter 30 Jahre,m,2313
12062,2017,25 bis unter 30 Jahre,f,1904
12062,2017,45 bis unter 50 Jahre,m,3873
12062,2017,45 bis unter 50 Jahre,f,3451
12062,2017,55 bis unter 60 Jahre,f,4989
12062,2017,55 bis unter 60 Jahre,m,5033
12062,2017,80 bis unter 85 Jahre,f,2989
12062,2017,80 bis unter 85 Jahre,m,1961
12062,2017,95 Jahre und mehr,m,30
12062,2017,95 Jahre und mehr,f,183
12062,2017,40 bis unter 45 Jahre,m,2782
12062,2017,40 bis unter 45 Jahre,f,2427
12062,2017,10 bis unter 15 Jahre,f,2013
12062,2017,10 bis unter 15 Jahre,m,2097
12062,2017,5 bis unter 10 Jahre,m,2011
12062,2017,5 bis unter 10 Jahre,f,1981
12062,2017,20 bis unter 25 Jahre,f,1147
12062,2017,20 bis unter 25 Jahre,m,1463
12062,2017,85 bis unter 90 Jahre,f,1650
12062,2017,85 bis unter 90 Jahre,m,758
12063,2017,5 bis unter 10 Jahre,f,3676
12063,2017,5 bis unter 10 Jahre,m,3901
12063,2017,25 bis unter 30 Jahre,f,3332
12063,2017,25 bis unter 30 Jahre,m,3691
12063,2017,45 bis unter 50 Jahre,f,6247
12063,2017,45 bis unter 50 Jahre,m,6049
12063,2017,80 bis unter 85 Jahre,m,2379
12063,2017,80 bis unter 85 Jahre,f,3390
12063,2017,65 bis unter 70 Jahre,f,4878
