ags,year,age_band,sex,count
10043,2014,unter 5 Jahre,f,2273
10043,2014,unter 5 Jahre,m,2308
10043,2014,85 bis unter 90 Jahre,m,854
10043,2014,85 bis unter 90 Jahre,f,1778
10043,2014,55 bis unter 60 Jahre,f,5574
10043,2014,55 bis unter 60 Jahre,m,5697
10043,2014,70 bis unter 75 Jahre,m,3469
10043,2014,70 bis unter 75 Jahre,f,4174
10043,2014,40 bis unter 45 Jahre,f,3778
10043,2014,40 bis unter 45 Jahre,m,3750
10043,2014,15 bis unter 20 Jahre,f,3164
10043,2014,15 bis unter 20 Jahre,m,3325
10043,2014,95 Jahre und mehr,m,36
10043,2014,95 Jahre und mehr,f,152
10043,2014,45 bis unter 50 Jahre,m,5523
10043,2014,45 bis unter 50 Jahre,f,5495
10043,2014,50 bis unter 55 Jahre,f,6219
10043,2014,50 bis unter 55 Jahre,m,6205
10043,2014,5 bis unter 10 Jahre,m,2476
10043,2014,5 bis unter 10 Jahre,f,2269
10043,2014,25 bis unter 30 Jahre,m,3840
10043,2014,25 bis unter 30 Jahre,f,3561
10043,2014,60 bis unter 65 Jahre,f,4985
10043,2014,60 bis unter 65 Jahre,m,4837
10043,2014,35 bis unter 40 Jahre,m,3272
10043,2014,35 bis unter 40 Jahre,f,3459
10043,2014,80 bis unter 85 Jahre,f,2815
10043,2014,80 bis unter 85 Jahre,m,1757
10043,2014,20 bis unter 25 Jahre,m,3755
10043,2014,20 bis unter 25 Jahre,f,3330
10043,2014,65 bis unter 70 Jahre,f,3626
10043,2014,65 bis unter 70 Jahre,m,3529
10043,2014,75 bis unter 80 Jahre,f,4603
10043,2014,75 bis unter 80 Jahre,m,3481
10043,2014,10 bis unter 15 Jahre,f,2534
10043,2014,10 bis unter 15 Jahre,m,2759
10044,2014,5 bis unter 10 Jahre,f,3549
10044,2014,5 bis unter 10 Jahre,m,3748
10044,2014,25 bis unter 30 Jahre,f,5211
10044,2014,25 bis unter 30 Jahre,m,5867
10044,2014,10 bis unter 15 Jahre,f,3952
10044,2014,10 bis unter 15 Jahre,m,4215
10044,2014,50 bis unter 55 Jahre,f,9083
10044,2014,50 bis unter 55 Jahre,m,8935
10044,2014,80 bis unter 85 Jahre,m,2710
10044,2014,80 bis unter 85 Jahre,f,3981
10044,2014,65 bis unter 70 Jahre,f,5191
10044,2014,65 bis unter 70 Jahre,m,5012
10044,2014,unter 5 Jahre,m,3678
10044,2014,unter 5 Jahre,f,3575
10044,2014,55 bis unter 60 Jahre,m,8167
10044,2014,55 bis unter 60 Jahre,f,8259
10044,2014,20 bis unter 25 Jahre,m,5699
10044,2014,20 bis unter 25 Jahre,f,4997
10044,2014,85 bis unter 90 Jahre,m,1248
10044,2014,85 bis unter 90 Jahre,f,2691
10044,2014,95 Jahre und mehr,m,46
10044,2014,95 Jahre und mehr,f,199
10044,2014,30 bis unter 35 Jahre,f,5150
10044,2014,30 bis unter 35 Jahre,m,5581
10044,2014,75 bis unter 80 Jahre,m,4768
10044,2014,75 bis unter 80 Jahre,f,6405
10044,2014,15 bis unter 20 Jahre,f,4775
10044,2014,15 bis unter 20 Jahre,m,4901
10044,2014,35 bis unter 40 Jahre,f,5076
10044,2014,35 bis unter 40 Jahre,m,5106
10044,2014,90 bis unter 95 Jahre,m,316
10044,2014,90 bis unter 95 Jahre,f,1114
10044,2014,40 bis unter 45 Jahre,f,5702
10044,2014,40 bis unter 45 Jahre,m,5419
10044,2014,70 bis unter 75 Jahre,m,4831
10044,2014,70 bis unter 75 Jahre,f,5783
10044,2014,45 bis unter 50 Jahre,m,7912
10044,2014,45 bis unter 50 Jahre,f,8076
10044,2014,60 bis unter 65 Jahre,f,7421
10044,2014,60 bis unter 65 Jahre,m,7283
10045,2014,55 bis unter 60 Jahre,f,6114
10045,2014,55 bis unter 60 Jahre,m,6011
10045,2014,unter 5 Jahre,f,2410
10045,2014,unter 5 Jahre,m,2583
10045,2014,20 bis unter 25 Jahre,f,3930
10045,2014,20 bis unter 25 Jahre,m,4129
10045,2014,15 bis unter 20 Jahre,f,3429
10045,2014,15 bis unter 20 Jahre,m,3680
10045,2014,75 bis unter 80 Jahre,f,4929
10045,2014,75 bis unter 80 Jahre,m,3700
10045,2014,40 bis unter 45 Jahre,f,4090
10045,2014,40 bis unter 45 Jahre,m,3948
10045,2014,35 bis unter 40 Jahre,f,3621
10045,2014,35 bis unter 40 Jahre,m,3602
10045,2014,60 bis unter 65 Jahre,f,5375
10045,2014,60 bis unter 65 Jahre,m,5192
10045,2014,90 bis unter 95 Jahre,m,314
10045,2014,90 bis unter 95 Jahre,f,961
10045,2014,50 bis unter 55 Jahre,m,6290
10045,2014,50 bis unter 55 Jahre,f,6574
10045,2014,70 bis unter 75 Jahre,m,3711
10045,2014,70 bis unter 75 Jahre,f,4357
10045,2014,45 bis unter 50 Jahre,m,5808
10045,2014,45 bis unter 50 Jahre,f,6001
10045,2014,25 bis unter 30 Jahre,m,3991
10045,2014,25 bis unter 30 Jahre,f,3731
10045,2014,80 bis unter 85 Jahre,f,3097
10045,2014,80 bis unter 85 Jahre,m,2154
10045,2014,95 Jahre und mehr,m,34
10045,2014,95 Jahre und mehr,f,152
10045,2014,10 bis unter 15 Jahre,f,2842
10045,2014,10 bis unter 15 Jahre,m,2972
10045,2014,65 bis unter 70 Jahre,f,3958
10045,2014,65 bis unter 70 Jahre,m,3764
10045,2014,5 bis unter 10 Jahre,m,2712
10045,2014,5 bis unter 10 Jahre,f,2587
10045,2014,30 bis unter 35 Jahre,m,3883
10045,2014,30 bis unter 35 Jahre,f,3739
10045,2014,85 bis unter 90 Jahre,m,1042
10045,2014,85 bis unter 90 Jahre,f,2115
10046,2014,85 bis unter 90 Jahre,f,1205
10046,2014,85 bis unter 90 Jahre,m,589
10046,2014,50 bis unter 55 Jahre,f,4239
10046,2014,50 bis unter 55 Jahre,m,4311
10046,2014,5 bis unter 10 Jahre,m,1564
10046,2014,5 bis unter 10 Jahre,f,1623
10046,2014,65 bis unter 70 Jahre,f,2347
10046,2014,65 bis unter 70 Jahre,m,2312
10046,2014,70 bis unter 75 Jahre,f,2556
10046,2014,70 bis unter 75 Jahre,m,2306
10046,2014,25 bis unter 30 Jahre,m,2404
10046,2014,25 bis unter 30 Jahre,f,2173
10046,2014,90 bis unter 95 Jahre,f,563
10046,2014,90 bis unter 95 Jahre,m,160
10046,2014,45 bis unter 50 Jahre,m,3630
10046,2014,45 bis unter 50 Jahre,f,3776
10046,2014,95 Jahre und mehr,f,78
10046,2014,95 Jahre und mehr,m,23
10046,2014,10 bis unter 15 Jahre,f,1771
10046,2014,10 bis unter 15 Jahre,m,1898
10046,2014,30 bis unter 35 Jahre,m,2349
10046,2014,30 bis unter 35 Jahre,f,2213
10046,2014,15 bis unter 20 Jahre,f,2139
10046,2014,15 bis unter 20 Jahre,m,2347
10046,2014,75 bis unter 80 Jahre,m,2245
10046,2014,75 bis unter 80 Jahre,f,2785
10046,2014,20 bis unter 25 Jahre,m,2457
10046,2014,20 bis unter 25 Jahre,f,2180
10046,2014,40 bis unter 45 Jahre,f,2608
10046,2014,40 bis unter 45 Jahre,m,2536
10046,2014,60 bis unter 65 Jahre,f,3402
10046,2014,60 bis unter 65 Jahre,m,3477
10046,2014,55 bis unter 60 Jahre,f,3722
10046,2014,55 bis unter 60 Jahre,m,3880
10046,2014,35 bis unter 40 Jahre,f,2243
10046,2014,35 bis unter 40 Jahre,m,2184
10046,2014,unter 5 Jahre,m,1496
10046,2014,unter 5 Jahre,f,1390
10046,2014,80 bis unter 85 Jahre,m,1304
10046,2014,80 bis unter 85 Jahre,f,1774
11000,2014,70 bis unter 75 Jahre,m,89868
11000,2014,70 bis unter 75 Jahre,f,104723
11000,2014,90 bis unter 95 Jahre,m,4094
11000,2014,90 bis unter 95 Jahre,f,15900
11000,2014,95 Jahre und mehr,f,4577
11000,2014,95 Jahre und mehr,m,854
11000,2014,30 bis unter 35 Jahre,m,146871
11000,2014,30 bis unter 35 Jahre,f,143416
11000,2014,15 bis unter 20 Jahre,f,67740
11000,2014,15 bis unter 20 Jahre,m,69730
11000,2014,50 bis unter 55 Jahre,m,138638
11000,2014,50 bis unter 55 Jahre,f,134150
11000,2014,10 bis unter 15 Jahre,m,69394
11000,2014,10 bis unter 15 Jahre,f,66352
11000,2014,85 bis unter 90 Jahre,m,15287
11000,2014,85 bis unter 90 Jahre,f,32820
11000,2014,55 bis unter 60 Jahre,f,108265
11000,2014,55 bis unter 60 Jahre,m,107646
11000,2014,65 bis unter 70 Jahre,f,84056
11000,2014,65 bis unter 70 Jahre,m,74754
11000,2014,unter 5 Jahre,f,83614
11000,2014,unter 5 Jahre,m,88200
11000,2014,45 bis unter 50 Jahre,m,137786
11000,2014,45 bis unter 50 Jahre,f,130893
11000,2014,20 bis unter 25 Jahre,f,101661
11000,2014,20 bis unter 25 Jahre,m,96142
11000,2014,75 bis unter 80 Jahre,f,89034
11000,2014,75 bis unter 80 Jahre,m,67551
11000,2014,80 bis unter 85 Jahre,m,32882
11000,2014,80 bis unter 85 Jahre,f,50689
11000,2014,60 bis unter 65 Jahre,m,93765
11000,2014,60 bis unter 65 Jahre,f,104719
11000,2014,35 bis unter 40 Jahre,m,123984
11000,2014,35 bis unter 40 Jahre,f,117720
11000,2014,5 bis unter 10 Jahre,f,73402
11000,2014,5 bis unter 10 Jahre,m,77361
11000,2014,40 bis unter 45 Jahre,f,108324
11000,2014,40 bis unter 45 Jahre,m,114726
11000,2014,25 bis unter 30 Jahre,m,146685
11000,2014,25 bis unter 30 Jahre,f,151576
12051,2014,80 bis unter 85 Jahre,f,1661
12051,2014,80 bis unter 85 Jahre,m,1040
12051,2014,unter 5 Jahre,m,1436
12051,2014,unter 5 Jahre,f,1449
12051,2014,35 bis unter 40 Jahre,m,2088
12051,2014,35 bis unter 40 Jahre,f,1683
12051,2014,55 bis unter 60 Jahre,m,2770
12051,2014,55 bis unter 60 Jahre,f,2810
12051,2014,60 bis unter 65 Jahre,f,2732
12051,2014,60 bis unter 65 Jahre,m,2552
12051,2014,40 bis unter 45 Jahre,m,1937
12051,2014,40 bis unter 45 Jahre,f,1693
12051,2014,15 bis unter 20 Jahre,m,1151
12051,2014,15 bis unter 20 Jahre,f,1002
12051,2014,20 bis unter 25 Jahre,m,1497
12051,2014,20 bis unter 25 Jahre,f,1341
12051,2014,75 bis unter 80 Jahre,m,2206
12051,2014,75 bis unter 80 Jahre,f,2826
12051,2014,10 bis unter 15 Jahre,f,1154
12051,2014,10 bis unter 15 Jahre,m,1171
12051,2014,90 bis unter 95 Jahre,m,96
12051,2014,90 bis unter 95 Jahre,f,413
12051,2014,65 bis unter 70 Jahre,f,1839
12051,2014,65 bis unter 70 Jahre,m,1595
12051,2014,70 bis unter 75 Jahre,m,2584
12051,2014,70 bis unter 75 Jahre,f,3052
12051,2014,45 bis unter 50 Jahre,m,2616
12051,2014,45 bis unter 50 Jahre,f,2440
12051,2014,95 Jahre und mehr,m,12
12051,2014,95 Jahre und mehr,f,85
12051,2014,85 bis unter 90 Jahre,m,511
12051,2014,85 bis unter 90 Jahre,f,1081
12051,2014,50 bis unter 55 Jahre,m,3175
12051,2014,50 bis unter 55 Jahre,f,3044
12051,2014,30 bis unter 35 Jahre,f,2200
12051,2014,30 bis unter 35 Jahre,m,2460
12051,2014,25 bis unter 30 Jahre,m,2670
12051,2014,25 bis unter 30 Jahre,f,2343
12051,2014,5 bis unter 10 Jahre,f,1267
12051,2014,5 bis unter 10 Jahre,m,1350
12052,2014,85 bis unter 90 Jahre,m,581
12052,2014,85 bis unter 90 Jahre,f,1315
12052,2014,30 bis unter 35 Jahre,m,3718
12052,2014,30 bis unter 35 Jahre,f,2988
12052,2014,45 bis unter 50 Jahre,m,3576
12052,2014,45 bis unter 50 Jahre,f,3478
12052,2014,90 bis unter 95 Jahre,f,551
12052,2014,90 bis unter 95 Jahre,m,131
12052,2014,50 bis unter 55 Jahre,m,4246
12052,2014,50 bis unter 55 Jahre,f,4351
12052,2014,70 bis unter 75 Jahre,m,2947
12052,2014,70 bis unter 75 Jahre,f,3729
12052,2014,65 bis unter 70 Jahre,m,2118
12052,2014,65 bis unter 70 Jahre,f,2497
12052,2014,25 bis unter 30 Jahre,m,4384
12052,2014,25 bis unter 30 Jahre,f,3515
12052,2014,10 bis unter 15 Jahre,m,1758
12052,2014,10 bis unter 15 Jahre,f,1584
12052,2014,15 bis unter 20 Jahre,f,1630
12052,2014,15 bis unter 20 Jahre,m,1778
12052,2014,35 bis unter 40 Jahre,f,2431
12052,2014,35 bis unter 40 Jahre,m,2854
12052,2014,40 bis unter 45 Jahre,f,2541
12052,2014,40 bis unter 45 Jahre,m,2672
12052,2014,5 bis unter 10 Jahre,m,1813
12052,2014,5 bis unter 10 Jahre,f,1737
12052,2014,60 bis unter 65 Jahre,f,3980
12052,2014,60 bis unter 65 Jahre,m,3565
12052,2014,75 bis unter 80 Jahre,m,2604
12052,2014,75 bis unter 80 Jahre,f,3444
12052,2014,20 bis unter 25 Jahre,m,2988
12052,2014,20 bis unter 25 Jahre,f,2688
12052,2014,unter 5 Jahre,m,2039
12052,2014,unter 5 Jahre,f,1904
12052,2014,80 bis unter 85 Jahre,f,2128
12052,2014,80 bis unter 85 Jahre,m,1395
12052,2014,95 Jahre und mehr,m,9
12052,2014,95 Jahre und mehr,f,115
12052,2014,55 bis unter 60 Jahre,f,3991
12052,2014,55 bis unter 60 Jahre,m,3718
12053,2014,60 bis unter 65 Jahre,m,2317
12053,2014,60 bis unter 65 Jahre,f,2445
12053,2014,80 bis unter 85 Jahre,m,827
12053,2014,80 bis unter 85 Jahre,f,1257
12053,2014,20 bis unter 25 Jahre,m,1403
12053,2014,20 bis unter 25 Jahre,f,1549
12053,2014,75 bis unter 80 Jahre,m,1487
12053,2014,75 bis unter 80 Jahre,f,2143
12053,2014,45 bis unter 50 Jahre,f,1992
12053,2014,45 bis unter 50 Jahre,m,1948
12053,2014,35 bis unter 40 Jahre,m,1640
12053,2014,35 bis unter 40 Jahre,f,1538
12053,2014,5 bis unter 10 Jahre,f,1108
12053,2014,5 bis unter 10 Jahre,m,1151
12053,2014,95 Jahre und mehr,f,53
12053,2014,95 Jahre und mehr,m,5
12053,2014,30 bis unter 35 Jahre,f,1609
12053,2014,30 bis unter 35 Jahre,m,1796
12053,2014,unter 5 Jahre,f,1055
12053,2014,unter 5 Jahre,m,1056
12053,2014,65 bis unter 70 Jahre,f,1445
12053,2014,65 bis unter 70 Jahre,m,1288
12053,2014,90 bis unter 95 Jahre,f,289
12053,2014,90 bis unter 95 Jahre,m,70
12053,2014,85 bis unter 90 Jahre,f,819
12053,2014,85 bis unter 90 Jahre,m,341
12053,2014,55 bis unter 60 Jahre,m,2445
12053,2014,55 bis unter 60 Jahre,f,2590
12053,2014,10 bis unter 15 Jahre,f,1021
12053,2014,10 bis unter 15 Jahre,m,1050
12053,2014,70 bis unter 75 Jahre,m,1653
12053,2014,70 bis unter 75 Jahre,f,2133
12053,2014,50 bis unter 55 Jahre,m,2529
12053,2014,50 bis unter 55 Jahre,f,2673
12053,2014,15 bis unter 20 Jahre,f,1045
12053,2014,15 bis unter 20 Jahre,m,979
12053,2014,40 bis unter 45 Jahre,f,1472
12053,2014,40 bis unter 45 Jahre,m,1570
12053,2014,25 bis unter 30 Jahre,m,2032
12053,2014,25 bis unter 30 Jahre,f,1826
12054,2014,15 bis unter 20 Jahre,f,2990
12054,2014,15 bis unter 20 Jahre,m,2855
12054,2014,unter 5 Jahre,f,4263
12054,2014,unter 5 Jahre,m,4554
12054,2014,55 bis unter 60 Jahre,f,5101
12054,2014,55 bis unter 60 Jahre,m,5003
12054,2014,40 bis unter 45 Jahre,f,5179
12054,2014,40 bis unter 45 Jahre,m,5314
12054,2014,70 bis unter 75 Jahre,m,3913
12054,2014,70 bis unter 75 Jahre,f,4960
12054,2014,85 bis unter 90 Jahre,m,867
12054,2014,85 bis unter 90 Jahre,f,1800
12054,2014,25 bis unter 30 Jahre,m,6669
12054,2014,25 bis unter 30 Jahre,f,7387
12054,2014,35 bis unter 40 Jahre,m,6150
12054,2014,35 bis unter 40 Jahre,f,5906
12054,2014,80 bis unter 85 Jahre,f,2869
12054,2014,80 bis unter 85 Jahre,m,1917
12054,2014,50 bis unter 55 Jahre,f,6203
12054,2014,50 bis unter 55 Jahre,m,6241
12054,2014,30 bis unter 35 Jahre,m,6527
12054,2014,30 bis unter 35 Jahre,f,6919
12054,2014,5 bis unter 10 Jahre,m,4152
12054,2014,5 bis unter 10 Jahre,f,3883
12054,2014,60 bis unter 65 Jahre,f,5204
12054,2014,60 bis unter 65 Jahre,m,4548
12054,2014,45 bis unter 50 Jahre,f,5838
12054,2014,45 bis unter 50 Jahre,m,5976
12054,2014,95 Jahre und mehr,m,31
12054,2014,95 Jahre und mehr,f,153
12054,2014,20 bis unter 25 Jahre,m,3902
12054,2014,20 bis unter 25 Jahre,f,4529
12054,2014,90 bis unter 95 Jahre,f,757
12054,2014,90 bis unter 95 Jahre,m,205
12054,2014,10 bis unter 15 Jahre,m,3477
12054,2014,10 bis unter 15 Jahre,f,3268
12054,2014,75 bis unter 80 Jahre,m,3375
12054,2014,75 bis unter 80 Jahre,f,4714
12054,2014,65 bis unter 70 Jahre,f,3411
12054,2014,65 bis unter 70 Jahre,m,3032
12060,2014,5 bis unter 10 Jahre,f,3717
12060,2014,5 bis unter 10 Jahre,m,4019
12060,2014,40 bis unter 45 Jahre,m,5475
12060,2014,40 bis unter 45 Jahre,f,5288
12060,2014,10 bis unter 15 Jahre,f,3415
12060,2014,10 bis unter 15 Jahre,m,3799
12060,2014,65 bis unter 70 Jahre,f,4304
12060,2014,65 bis unter 70 Jahre,m,4117
12060,2014,55 bis unter 60 Jahre,m,7668
12060,2014,55 bis unter 60 Jahre,f,7562
12060,2014,25 bis unter 30 Jahre,f,4476
12060,2014,25 bis unter 30 Jahre,m,4670
12060,2014,80 bis unter 85 Jahre,m,2108
12060,2014,80 bis unter 85 Jahre,f,3118
12060,2014,50 bis unter 55 Jahre,f,8774
12060,2014,50 bis unter 55 Jahre,m,8968
12060,2014,85 bis unter 90 Jahre,f,1841
12060,2014,85 bis unter 90 Jahre,m,850
12060,2014,95 Jahre und mehr,f,196
12060,2014,95 Jahre und mehr,m,30
12060,2014,20 bis unter 25 Jahre,m,2888
12060,2014,20 bis unter 25 Jahre,f,2653
12060,2014,unter 5 Jahre,m,3800
12060,2014,unter 5 Jahre,f,3492
12060,2014,30 bis unter 35 Jahre,f,4896
12060,2014,30 bis unter 35 Jahre,m,5124
12060,2014,75 bis unter 80 Jahre,m,4371
12060,2014,75 bis unter 80 Jahre,f,5360
12060,2014,90 bis unter 95 Jahre,m,227
12060,2014,90 bis unter 95 Jahre,f,816
12060,2014,15 bis unter 20 Jahre,f,3023
12060,2014,15 bis unter 20 Jahre,m,3437
12060,2014,70 bis unter 75 Jahre,m,5506
12060,2014,70 bis unter 75 Jahre,f,5996
12060,2014,35 bis unter 40 Jahre,f,5220
12060,2014,35 bis unter 40 Jahre,m,5234
12060,2014,60 bis unter 65 Jahre,f,6942
12060,2014,60 bis unter 65 Jahre,m,6802
12060,2014,45 bis unter 50 Jahre,m,7424
12060,2014,45 bis unter 50 Jahre,f,7375
12061,2014,35 bis unter 40 Jahre,f,4531
12061,2014,35 bis unter 40 Jahre,m,4741
12061,2014,95 Jahre und mehr,m,21
12061,2014,95 Jahre und mehr,f,167
12061,2014,unter 5 Jahre,f,3240
12061,2014,unter 5 Jahre,m,3411
12061,2014,55 bis unter 60 Jahre,f,6691
12061,2014,55 bis unter 60 Jahre,m,6898
12061,2014,20 bis unter 25 Jahre,f,2595
12061,2014,20 bis unter 25 Jahre,m,2891
12061,2014,15 bis unter 20 Jahre,f,3023
12061,2014,15 bis unter 20 Jahre,m,3121
12061,2014,75 bis unter 80 Jahre,f,5460
12061,2014,75 bis unter 80 Jahre,m,4400
12061,2014,90 bis unter 95 Jahre,m,213
12061,2014,90 bis unter 95 Jahre,f,817
12061,2014,60 bis unter 65 Jahre,f,6020
12061,2014,60 bis unter 65 Jahre,m,5959
12061,2014,25 bis unter 30 Jahre,m,4485
12061,2014,25 bis unter 30 Jahre,f,4017
12061,2014,70 bis unter 75 Jahre,f,5694
12061,2014,70 bis unter 75 Jahre,m,5037
12061,2014,50 bis unter 55 Jahre,m,8065
12061,2014,50 bis unter 55 Jahre,f,7725
12061,2014,45 bis unter 50 Jahre,m,7112
12061,2014,45 bis unter 50 Jahre,f,6844
12061,2014,80 bis unter 85 Jahre,f,3099
12061,2014,80 bis unter 85 Jahre,m,2268
12061,2014,65 bis unter 70 Jahre,f,3760
12061,2014,65 bis unter 70 Jahre,m,3623
12061,2014,5 bis unter 10 Jahre,m,3505
12061,2014,5 bis unter 10 Jahre,f,3271
12061,2014,40 bis unter 45 Jahre,m,5143
12061,2014,40 bis unter 45 Jahre,f,5043
12061,2014,10 bis unter 15 Jahre,f,3293
12061,2014,10 bis unter 15 Jahre,m,3392
12061,2014,30 bis unter 35 Jahre,m,4849
12061,2014,30 bis unter 35 Jahre,f,4664
12061,2014,85 bis unter 90 Jahre,f,1914
12061,2014,85 bis unter 90 Jahre,m,950
12062,2014,45 bis unter 50 Jahre,f,4101
12062,2014,45 bis unter 50 Jahre,m,4329
12062,2014,30 bis unter 35 Jahre,f,2458
12062,2014,30 bis unter 35 Jahre,m,3080
12062,2014,50 bis unter 55 Jahre,f,5074
12062,2014,50 bis unter 55 Jahre,m,5219
12062,2014,85 bis unter 90 Jahre,f,1579
12062,2014,85 bis unter 90 Jahre,m,651
12062,2014,5 bis unter 10 Jahre,m,1884
12062,2014,5 bis unter 10 Jahre,f,1951
12062,2014,25 bis unter 30 Jahre,m,2904
12062,2014,25 bis unter 30 Jahre,f,2418
12062,2014,70 bis unter 75 Jahre,f,4094
12062,2014,70 bis unter 75 Jahre,m,3472
12062,2014,65 bis unter 70 Jahre,f,2731
12062,2014,65 bis unter 70 Jahre,m,2501
12062,2014,10 bis unter 15 Jahre,f,1973
12062,2014,10 bis unter 15 Jahre,m,2066
12062,2014,40 bis unter 45 Jahre,m,3368
12062,2014,40 bis unter 45 Jahre,f,2941
12062,2014,75 bis unter 80 Jahre,m,3099
12062,2014,75 bis unter 80 Jahre,f,4013
12062,2014,95 Jahre und mehr,m,18
12062,2014,95 Jahre und mehr,f,123
12062,2014,15 bis unter 20 Jahre,f,1743
12062,2014,15 bis unter 20 Jahre,m,1846
12062,2014,20 bis unter 25 Jahre,m,1745
12062,2014,20 bis unter 25 Jahre,f,1339
12062,2014,55 bis unter 60 Jahre,f,4826
12062,2014,55 bis unter 60 Jahre,m,4914
12062,2014,35 bis unter 40 Jahre,f,2367
12062,2014,35 bis unter 40 Jahre,m,2805
12062,2014,unter 5 Jahre,f,1725
12062,2014,unter 5 Jahre,m,1759
12062,2014,60 bis unter 65 Jahre,f,4499
12062,2014,60 bis unter 65 Jahre,m,4509
12062,2014,90 bis unter 95 Jahre,m,158
12062,2014,90 bis unter 95 Jahre,f,657
12062,2014,80 bis unter 85 Jahre,m,1499
12062,2014,80 bis unter 85 Jahre,f,2559
12063,2014,15 bis unter 20 Jahre,m,3723
12063,2014,15 bis unter 20 Jahre,f,3310
12063,2014,60 bis unter 65 Jahre,f,5588
12063,2014,60 bis unter 65 Jahre,m,5499
12063,2014,75 bis unter 80 Jahre,f,4681
12063,2014,75 bis unter 80 Jahre,m,3740
12063,2014,80 bis unter 85 Jahre,f,2698
12063,2014,80 bis unter 85 Jahre,m,1785
12063,2014,35 bis unter 40 Jahre,m,4321
