ags,year,age_band,sex,count
09472,2020,80 bis unter 85 Jahre,m,1834
09472,2020,35 bis unter 40 Jahre,m,3134
09472,2020,35 bis unter 40 Jahre,f,3017
09472,2020,75 bis unter 80 Jahre,m,1913
09472,2020,75 bis unter 80 Jahre,f,2209
09472,2020,40 bis unter 45 Jahre,f,3028
09472,2020,40 bis unter 45 Jahre,m,3017
09472,2020,60 bis unter 65 Jahre,m,4189
09472,2020,60 bis unter 65 Jahre,f,4068
09472,2020,20 bis unter 25 Jahre,m,2660
09472,2020,20 bis unter 25 Jahre,f,2341
09472,2020,25 bis unter 30 Jahre,f,2418
09472,2020,25 bis unter 30 Jahre,m,2665
09472,2020,95 Jahre und mehr,f,162
09472,2020,95 Jahre und mehr,m,58
09472,2020,15 bis unter 20 Jahre,f,2383
09472,2020,15 bis unter 20 Jahre,m,2495
09472,2020,45 bis unter 50 Jahre,f,3387
09472,2020,45 bis unter 50 Jahre,m,3324
09472,2020,50 bis unter 55 Jahre,m,4441
09472,2020,50 bis unter 55 Jahre,f,4502
09472,2020,90 bis unter 95 Jahre,f,612
09472,2020,90 bis unter 95 Jahre,m,217
09472,2020,30 bis unter 35 Jahre,m,2913
09472,2020,30 bis unter 35 Jahre,f,2882
09472,2020,70 bis unter 75 Jahre,f,2797
09472,2020,70 bis unter 75 Jahre,m,2595
09472,2020,5 bis unter 10 Jahre,m,2293
09472,2020,5 bis unter 10 Jahre,f,2174
09472,2020,10 bis unter 15 Jahre,m,2407
09472,2020,10 bis unter 15 Jahre,f,2227
09472,2020,85 bis unter 90 Jahre,m,730
09472,2020,85 bis unter 90 Jahre,f,1363
09472,2020,unter 5 Jahre,f,2208
09472,2020,unter 5 Jahre,m,2344
09472,2020,65 bis unter 70 Jahre,f,3364
09472,2020,65 bis unter 70 Jahre,m,3373
05966,2020,15 bis unter 20 Jahre,f,3276
05966,2020,15 bis unter 20 Jahre,m,3610
05966,2020,35 bis unter 40 Jahre,f,3927
05966,2020,35 bis unter 40 Jahre,m,4000
05966,2020,55 bis unter 60 Jahre,f,5907
05966,2020,55 bis unter 60 Jahre,m,6071
05966,2020,90 bis unter 95 Jahre,m,306
05966,2020,90 bis unter 95 Jahre,f,759
05966,2020,50 bis unter 55 Jahre,m,5804
05966,2020,50 bis unter 55 Jahre,f,5567
05966,2020,20 bis unter 25 Jahre,f,3264
05966,2020,20 bis unter 25 Jahre,m,4039
05966,2020,10 bis unter 15 Jahre,m,3252
05966,2020,10 bis unter 15 Jahre,f,2911
05966,2020,60 bis unter 65 Jahre,f,4896
05966,2020,60 bis unter 65 Jahre,m,4976
05966,2020,40 bis unter 45 Jahre,m,3856
05966,2020,40 bis unter 45 Jahre,f,3903
05966,2020,85 bis unter 90 Jahre,m,908
05966,2020,85 bis unter 90 Jahre,f,1629
05966,2020,95 Jahre und mehr,m,60
05966,2020,95 Jahre und mehr,f,206
05966,2020,30 bis unter 35 Jahre,m,4095
05966,2020,30 bis unter 35 Jahre,f,3924
05966,2020,5 bis unter 10 Jahre,m,3236
05966,2020,5 bis unter 10 Jahre,f,2949
05966,2020,25 bis unter 30 Jahre,f,3528
05966,2020,25 bis unter 30 Jahre,m,3964
05966,2020,45 bis unter 50 Jahre,f,4127
05966,2020,45 bis unter 50 Jahre,m,4121
05966,2020,75 bis unter 80 Jahre,m,2256
05966,2020,75 bis unter 80 Jahre,f,2688
05966,2020,70 bis unter 75 Jahre,f,3051
05966,2020,70 bis unter 75 Jahre,m,2982
05966,2020,unter 5 Jahre,m,3225
05966,2020,unter 5 Jahre,f,3048
05966,2020,80 bis unter 85 Jahre,f,2978
05966,2020,80 bis unter 85 Jahre,m,2102
05966,2020,65 bis unter 70 Jahre,m,3947
05966,2020,65 bis unter 70 Jahre,f,4014
05770,2020,25 bis unter 30 Jahre,m,8983
05770,2020,25 bis unter 30 Jahre,f,8099
05770,2020,70 bis unter 75 Jahre,f,7758
05770,2020,70 bis unter 75 Jahre,m,7039
05770,2020,45 bis unter 50 Jahre,m,9117
05770,2020,45 bis unter 50 Jahre,f,9478
05770,2020,90 bis unter 95 Jahre,f,2051
05770,2020,90 bis unter 95 Jahre,m,926
05770,2020,30 bis unter 35 Jahre,f,8638
05770,2020,30 bis unter 35 Jahre,m,9645
05770,2020,50 bis unter 55 Jahre,f,12427
05770,2020,50 bis unter 55 Jahre,m,12358
05770,2020,5 bis unter 10 Jahre,m,7474
05770,2020,5 bis unter 10 Jahre,f,7211
05770,2020,10 bis unter 15 Jahre,m,7773
05770,2020,10 bis unter 15 Jahre,f,7324
05770,2020,85 bis unter 90 Jahre,f,4355
05770,2020,85 bis unter 90 Jahre,m,2507
05770,2020,65 bis unter 70 Jahre,m,8832
05770,2020,65 bis unter 70 Jahre,f,9549
05770,2020,15 bis unter 20 Jahre,f,7712
05770,2020,15 bis unter 20 Jahre,m,8422
05770,2020,40 bis unter 45 Jahre,f,8547
05770,2020,40 bis unter 45 Jahre,m,8584
05770,2020,20 bis unter 25 Jahre,m,9065
05770,2020,20 bis unter 25 Jahre,f,7816
05770,2020,80 bis unter 85 Jahre,f,7876
05770,2020,80 bis unter 85 Jahre,m,5587
05770,2020,35 bis unter 40 Jahre,m,8869
05770,2020,35 bis unter 40 Jahre,f,8507
05770,2020,55 bis unter 60 Jahre,m,13105
05770,2020,55 bis unter 60 Jahre,f,13296
05770,2020,75 bis unter 80 Jahre,m,5381
05770,2020,75 bis unter 80 Jahre,f,6696
05770,2020,unter 5 Jahre,m,7989
05770,2020,unter 5 Jahre,f,7150
05770,2020,60 bis unter 65 Jahre,f,11918
05770,2020,60 bis unter 65 Jahre,m,11445
05770,2020,95 Jahre und mehr,f,598
05770,2020,95 Jahre und mehr,m,163
09476,2020,45 bis unter 50 Jahre,f,2153
09476,2020,45 bis unter 50 Jahre,m,2116
09476,2020,10 bis unter 15 Jahre,f,1280
09476,2020,10 bis unter 15 Jahre,m,1280
09476,2020,65 bis unter 70 Jahre,f,2365
09476,2020,65 bis unter 70 Jahre,m,2288
09476,2020,85 bis unter 90 Jahre,f,1054
09476,2020,85 bis unter 90 Jahre,m,566
09476,2020,50 bis unter 55 Jahre,f,2829
09476,2020,50 bis unter 55 Jahre,m,2982
09476,2020,80 bis unter 85 Jahre,m,1307
09476,2020,80 bis unter 85 Jahre,f,1946
09476,2020,5 bis unter 10 Jahre,m,1283
09476,2020,5 bis unter 10 Jahre,f,1237
09476,2020,25 bis unter 30 Jahre,f,1527
09476,2020,25 bis unter 30 Jahre,m,1725
09476,2020,40 bis unter 45 Jahre,m,1878
09476,2020,40 bis unter 45 Jahre,f,1865
09476,2020,90 bis unter 95 Jahre,f,429
09476,2020,90 bis unter 95 Jahre,m,185
09476,2020,70 bis unter 75 Jahre,m,1794
09476,2020,70 bis unter 75 Jahre,f,1909
09476,2020,60 bis unter 65 Jahre,m,2798
09476,2020,60 bis unter 65 Jahre,f,2772
09476,2020,35 bis unter 40 Jahre,m,1886
09476,2020,35 bis unter 40 Jahre,f,1778
09476,2020,95 Jahre und mehr,f,103
09476,2020,95 Jahre und mehr,m,26
09476,2020,unter 5 Jahre,f,1168
09476,2020,unter 5 Jahre,m,1245
09476,2020,55 bis unter 60 Jahre,f,3062
09476,2020,55 bis unter 60 Jahre,m,3192
09476,2020,15 bis unter 20 Jahre,f,1461
09476,2020,15 bis unter 20 Jahre,m,1498
09476,2020,20 bis unter 25 Jahre,f,1477
09476,2020,20 bis unter 25 Jahre,m,1722
09476,2020,75 bis unter 80 Jahre,f,1458
09476,2020,75 bis unter 80 Jahre,m,1166
09476,2020,30 bis unter 35 Jahre,m,1852
09476,2020,30 bis unter 35 Jahre,f,1693
01053,2020,55 bis unter 60 Jahre,m,8769
01053,2020,55 bis unter 60 Jahre,f,8801
01053,2020,20 bis unter 25 Jahre,m,5043
01053,2020,20 bis unter 25 Jahre,f,4236
01053,2020,35 bis unter 40 Jahre,m,5971
01053,2020,35 bis unter 40 Jahre,f,6151
01053,2020,80 bis unter 85 Jahre,f,5079
01053,2020,80 bis unter 85 Jahre,m,3812
01053,2020,40 bis unter 45 Jahre,m,5965
01053,2020,40 bis unter 45 Jahre,f,6262
01053,2020,60 bis unter 65 Jahre,m,6905
01053,2020,60 bis unter 65 Jahre,f,7162
01053,2020,75 bis unter 80 Jahre,m,4057
01053,2020,75 bis unter 80 Jahre,f,4911
01053,2020,15 bis unter 20 Jahre,m,5168
01053,2020,15 bis unter 20 Jahre,f,4823
01053,2020,unter 5 Jahre,m,4935
01053,2020,unter 5 Jahre,f,4726
01053,2020,95 Jahre und mehr,m,113
01053,2020,95 Jahre und mehr,f,415
01053,2020,10 bis unter 15 Jahre,f,4617
01053,2020,10 bis unter 15 Jahre,m,4929
01053,2020,45 bis unter 50 Jahre,f,6485
01053,2020,45 bis unter 50 Jahre,m,6052
01053,2020,65 bis unter 70 Jahre,f,5617
01053,2020,65 bis unter 70 Jahre,m,5491
01053,2020,70 bis unter 75 Jahre,m,4508
01053,2020,70 bis unter 75 Jahre,f,5170
01053,2020,30 bis unter 35 Jahre,m,5683
01053,2020,30 bis unter 35 Jahre,f,5576
01053,2020,90 bis unter 95 Jahre,f,1106
01053,2020,90 bis unter 95 Jahre,m,522
01053,2020,25 bis unter 30 Jahre,m,4721
01053,2020,25 bis unter 30 Jahre,f,4386
01053,2020,5 bis unter 10 Jahre,m,4877
01053,2020,5 bis unter 10 Jahre,f,4592
01053,2020,50 bis unter 55 Jahre,f,8608
01053,2020,50 bis unter 55 Jahre,m,8581
01053,2020,85 bis unter 90 Jahre,f,2699
01053,2020,85 bis unter 90 Jahre,m,1628
05914,2020,90 bis unter 95 Jahre,m,477
05914,2020,90 bis unter 95 Jahre,f,1245
05914,2020,70 bis unter 75 Jahre,m,4062
05914,2020,70 bis unter 75 Jahre,f,4884
05914,2020,95 Jahre und mehr,f,347
05914,2020,95 Jahre und mehr,m,100
05914,2020,50 bis unter 55 Jahre,m,7220
05914,2020,50 bis unter 55 Jahre,f,7327
05914,2020,15 bis unter 20 Jahre,f,4700
05914,2020,15 bis unter 20 Jahre,m,5014
05914,2020,unter 5 Jahre,f,4809
05914,2020,unter 5 Jahre,m,5024
05914,2020,65 bis unter 70 Jahre,m,5067
05914,2020,65 bis unter 70 Jahre,f,5657
05914,2020,35 bis unter 40 Jahre,f,5177
05914,2020,35 bis unter 40 Jahre,m,5628
05914,2020,30 bis unter 35 Jahre,m,6202
05914,2020,30 bis unter 35 Jahre,f,5675
05914,2020,75 bis unter 80 Jahre,f,4591
05914,2020,75 bis unter 80 Jahre,m,3407
05914,2020,5 bis unter 10 Jahre,m,4666
05914,2020,5 bis unter 10 Jahre,f,4430
05914,2020,40 bis unter 45 Jahre,f,5445
05914,2020,40 bis unter 45 Jahre,m,5315
05914,2020,85 bis unter 90 Jahre,f,2605
05914,2020,85 bis unter 90 Jahre,m,1386
05914,2020,20 bis unter 25 Jahre,f,5116
05914,2020,20 bis unter 25 Jahre,m,5390
05914,2020,10 bis unter 15 Jahre,m,4633
05914,2020,10 bis unter 15 Jahre,f,4359
05914,2020,80 bis unter 85 Jahre,m,3221
05914,2020,80 bis unter 85 Jahre,f,4732
05914,2020,25 bis unter 30 Jahre,f,5420
05914,2020,25 bis unter 30 Jahre,m,5903
05914,2020,55 bis unter 60 Jahre,m,7690
05914,2020,55 bis unter 60 Jahre,f,7639
05914,2020,60 bis unter 65 Jahre,f,6695
05914,2020,60 bis unter 65 Jahre,m,6351
05914,2020,45 bis unter 50 Jahre,m,5479
05914,2020,45 bis unter 50 Jahre,f,5599
09565,2020,25 bis unter 30 Jahre,f,1117
09565,2020,25 bis unter 30 Jahre,m,1141
09565,2020,5 bis unter 10 Jahre,f,938
09565,2020,5 bis unter 10 Jahre,m,1007
09565,2020,10 bis unter 15 Jahre,f,905
09565,2020,10 bis unter 15 Jahre,m,962
09565,2020,80 bis unter 85 Jahre,m,699
09565,2020,80 bis unter 85 Jahre,f,955
09565,2020,65 bis unter 70 Jahre,f,1231
09565,2020,65 bis unter 70 Jahre,m,977
09565,2020,40 bis unter 45 Jahre,m,1274
09565,2020,40 bis unter 45 Jahre,f,1267
09565,2020,50 bis unter 55 Jahre,f,1776
09565,2020,50 bis unter 55 Jahre,m,1773
09565,2020,45 bis unter 50 Jahre,m,1231
09565,2020,45 bis unter 50 Jahre,f,1296
09565,2020,90 bis unter 95 Jahre,f,223
09565,2020,90 bis unter 95 Jahre,m,99
09565,2020,35 bis unter 40 Jahre,m,1335
09565,2020,35 bis unter 40 Jahre,f,1269
09565,2020,15 bis unter 20 Jahre,m,975
09565,2020,15 bis unter 20 Jahre,f,928
09565,2020,60 bis unter 65 Jahre,f,1347
09565,2020,60 bis unter 65 Jahre,m,1415
09565,2020,70 bis unter 75 Jahre,m,919
09565,2020,70 bis unter 75 Jahre,f,1125
09565,2020,95 Jahre und mehr,f,75
09565,2020,95 Jahre und mehr,m,13
09565,2020,unter 5 Jahre,f,971
09565,2020,unter 5 Jahre,m,1053
09565,2020,20 bis unter 25 Jahre,f,978
09565,2020,20 bis unter 25 Jahre,m,1223
09565,2020,55 bis unter 60 Jahre,f,1727
09565,2020,55 bis unter 60 Jahre,m,1699
09565,2020,75 bis unter 80 Jahre,f,976
09565,2020,75 bis unter 80 Jahre,m,843
09565,2020,30 bis unter 35 Jahre,m,1244
09565,2020,30 bis unter 35 Jahre,f,1275
09565,2020,85 bis unter 90 Jahre,m,291
09565,2020,85 bis unter 90 Jahre,f,504
08317,2020,55 bis unter 60 Jahre,m,18516
08317,2020,55 bis unter 60 Jahre,f,17895
08317,2020,20 bis unter 25 Jahre,m,12758
08317,2020,20 bis unter 25 Jahre,f,10835
08317,2020,unter 5 Jahre,m,10950
08317,2020,unter 5 Jahre,f,10436
08317,2020,75 bis unter 80 Jahre,m,7115
08317,2020,75 bis unter 80 Jahre,f,8693
08317,2020,15 bis unter 20 Jahre,m,11184
08317,2020,15 bis unter 20 Jahre,f,10397
08317,2020,60 bis unter 65 Jahre,f,15832
08317,2020,60 bis unter 65 Jahre,m,15594
08317,2020,80 bis unter 85 Jahre,m,7400
08317,2020,80 bis unter 85 Jahre,f,9980
08317,2020,40 bis unter 45 Jahre,m,12611
08317,2020,40 bis unter 45 Jahre,f,12427
08317,2020,95 Jahre und mehr,f,705
08317,2020,95 Jahre und mehr,m,189
08317,2020,35 bis unter 40 Jahre,f,12694
08317,2020,35 bis unter 40 Jahre,m,13461
08317,2020,45 bis unter 50 Jahre,f,13167
08317,2020,45 bis unter 50 Jahre,m,13229
08317,2020,65 bis unter 70 Jahre,f,13481
08317,2020,65 bis unter 70 Jahre,m,12909
08317,2020,70 bis unter 75 Jahre,m,9556
08317,2020,70 bis unter 75 Jahre,f,10226
08317,2020,10 bis unter 15 Jahre,m,10420
08317,2020,10 bis unter 15 Jahre,f,10104
08317,2020,25 bis unter 30 Jahre,m,13232
08317,2020,25 bis unter 30 Jahre,f,11836
08317,2020,30 bis unter 35 Jahre,m,14450
08317,2020,30 bis unter 35 Jahre,f,13189
08317,2020,50 bis unter 55 Jahre,m,17511
08317,2020,50 bis unter 55 Jahre,f,17054
08317,2020,90 bis unter 95 Jahre,f,2545
08317,2020,90 bis unter 95 Jahre,m,1078
08317,2020,85 bis unter 90 Jahre,f,5264
08317,2020,85 bis unter 90 Jahre,m,3255
08317,2020,5 bis unter 10 Jahre,m,10476
08317,2020,5 bis unter 10 Jahre,f,9926
08215,2020,30 bis unter 35 Jahre,m,14585
08215,2020,30 bis unter 35 Jahre,f,13335
08215,2020,85 bis unter 90 Jahre,m,3343
08215,2020,85 bis unter 90 Jahre,f,5503
08215,2020,10 bis unter 15 Jahre,m,10678
08215,2020,10 bis unter 15 Jahre,f,9707
08215,2020,90 bis unter 95 Jahre,m,1027
08215,2020,90 bis unter 95 Jahre,f,2319
08215,2020,70 bis unter 75 Jahre,f,11503
08215,2020,70 bis unter 75 Jahre,m,10271
08215,2020,25 bis unter 30 Jahre,m,13361
08215,2020,25 bis unter 30 Jahre,f,11660
08215,2020,50 bis unter 55 Jahre,m,18368
08215,2020,50 bis unter 55 Jahre,f,18136
08215,2020,65 bis unter 70 Jahre,m,12639
08215,2020,65 bis unter 70 Jahre,f,13791
08215,2020,95 Jahre und mehr,m,174
08215,2020,95 Jahre und mehr,f,632
08215,2020,35 bis unter 40 Jahre,f,13651
08215,2020,35 bis unter 40 Jahre,m,14371
08215,2020,5 bis unter 10 Jahre,m,10711
08215,2020,5 bis unter 10 Jahre,f,10141
08215,2020,15 bis unter 20 Jahre,f,10070
08215,2020,15 bis unter 20 Jahre,m,11046
08215,2020,40 bis unter 45 Jahre,f,13631
08215,2020,40 bis unter 45 Jahre,m,13599
08215,2020,75 bis unter 80 Jahre,m,7964
08215,2020,75 bis unter 80 Jahre,f,9433
08215,2020,20 bis unter 25 Jahre,m,12790
08215,2020,20 bis unter 25 Jahre,f,10576
08215,2020,60 bis unter 65 Jahre,m,15805
08215,2020,60 bis unter 65 Jahre,f,16170
08215,2020,80 bis unter 85 Jahre,m,7597
08215,2020,80 bis unter 85 Jahre,f,10341
08215,2020,55 bis unter 60 Jahre,m,19197
08215,2020,55 bis unter 60 Jahre,f,19130
08215,2020,unter 5 Jahre,m,10733
08215,2020,unter 5 Jahre,f,10389
08215,2020,45 bis unter 50 Jahre,f,14209
08215,2020,45 bis unter 50 Jahre,m,14266
06611,2020,20 bis unter 25 Jahre,f,7693
06611,2020,20 bis unter 25 Jahre,m,7617
06611,2020,40 bis unter 45 Jahre,f,5716
06611,2020,40 bis unter 45 Jahre,m,5463
06611,2020,35 bis unter 40 Jahre,f,5902
06611,2020,35 bis unter 40 Jahre,m,6959
06611,2020,75 bis unter 80 Jahre,f,4338
06611,2020,75 bis unter 80 Jahre,m,3288
06611,2020,60 bis unter 65 Jahre,f,6411
06611,2020,60 bis unter 65 Jahre,m,5945
06611,2020,55 bis unter 60 Jahre,f,7397
06611,2020,55 bis unter 60 Jahre,m,7057
06611,2020,15 bis unter 20 Jahre,m,4617
06611,2020,15 bis unter 20 Jahre,f,4498
06611,2020,80 bis unter 85 Jahre,f,4337
06611,2020,80 bis unter 85 Jahre,m,2895
06611,2020,95 Jahre und mehr,m,104
06611,2020,95 Jahre und mehr,f,465
06611,2020,unter 5 Jahre,m,5179
06611,2020,unter 5 Jahre,f,4950
06611,2020,70 bis unter 75 Jahre,m,4038
06611,2020,70 bis unter 75 Jahre,f,4905
06611,2020,65 bis unter 70 Jahre,m,4724
06611,2020,65 bis unter 70 Jahre,f,5460
06611,2020,90 bis unter 95 Jahre,m,489
06611,2020,90 bis unter 95 Jahre,f,1225
06611,2020,45 bis unter 50 Jahre,m,5495
06611,2020,45 bis unter 50 Jahre,f,5787
06611,2020,10 bis unter 15 Jahre,f,4023
06611,2020,10 bis unter 15 Jahre,m,4470
06611,2020,30 bis unter 35 Jahre,f,7239
06611,2020,30 bis unter 35 Jahre,m,8861
06611,2020,5 bis unter 10 Jahre,f,4218
06611,2020,5 bis unter 10 Jahre,m,4587
06611,2020,85 bis unter 90 Jahre,f,2299
06611,2020,85 bis unter 90 Jahre,m,1309
06611,2020,25 bis unter 30 Jahre,m,9059
06611,2020,25 bis unter 30 Jahre,f,8184
06611,2020,50 bis unter 55 Jahre,m,6741
06611,2020,50 bis unter 55 Jahre,f,7104
06439,2020,30 bis unter 35 Jahre,f,4894
06439,2020,30 bis unter 35 Jahre,m,5097
06439,2020,65 bis unter 70 Jahre,f,6040
06439,2020,65 bis unter 70 Jahre,m,5269
06439,2020,85 bis unter 90 Jahre,f,2285
06439,2020,85 bis unter 90 Jahre,m,1478
06439,2020,90 bis unter 95 Jahre,f,1059
06439,2020,90 bis unter 95 Jahre,m,513
06439,2020,45 bis unter 50 Jahre,m,5863
06439,2020,45 bis unter 50 Jahre,f,6104
06439,2020,10 bis unter 15 Jahre,f,4177
06439,2020,10 bis unter 15 Jahre,m,4467
06439,2020,5 bis unter 10 Jahre,m,4246
06439,2020,5 bis unter 10 Jahre,f,4034
06439,2020,80 bis unter 85 Jahre,m,3537
06439,2020,80 bis unter 85 Jahre,f,4487
06439,2020,50 bis unter 55 Jahre,f,8277
06439,2020,50 bis unter 55 Jahre,m,8106
06439,2020,25 bis unter 30 Jahre,f,4324
06439,2020,25 bis unter 30 Jahre,m,4852
06439,2020,95 Jahre und mehr,f,366
06439,2020,95 Jahre und mehr,m,111
06439,2020,20 bis unter 25 Jahre,m,5122
06439,2020,20 bis unter 25 Jahre,f,4397
06439,2020,75 bis unter 80 Jahre,m,3990
06439,2020,75 bis unter 80 Jahre,f,4655
06439,2020,55 bis unter 60 Jahre,f,8309
06439,2020,55 bis unter 60 Jahre,m,8246
06439,2020,unter 5 Jahre,f,3985
06439,2020,unter 5 Jahre,m,4230
06439,2020,15 bis unter 20 Jahre,m,4776
06439,2020,15 bis unter 20 Jahre,f,4390
06439,2020,60 bis unter 65 Jahre,f,6997
06439,2020,60 bis unter 65 Jahre,m,6768
06439,2020,35 bis unter 40 Jahre,f,5500
06439,2020,35 bis unter 40 Jahre,m,5330
06439,2020,40 bis unter 45 Jahre,f,5726
06439,2020,40 bis unter 45 Jahre,m,5304
06439,2020,70 bis unter 75 Jahre,m,4787
06439,2020,70 bis unter 75 Jahre,f,5335
03153,2020,55 bis unter 60 Jahre,m,5924
03153,2020,55 bis unter 60 Jahre,f,5828
03153,2020,unter 5 Jahre,m,2496
03153,2020,unter 5 Jahre,f,2371
03153,2020,75 bis unter 80 Jahre,m,3267
03153,2020,75 bis unter 80 Jahre,f,3938
03153,2020,20 bis unter 25 Jahre,m,4054
03153,2020,20 bis unter 25 Jahre,f,3001
03153,2020,80 bis unter 85 Jahre,m,3120
03153,2020,80 bis unter 85 Jahre,f,4194
03153,2020,15 bis unter 20 Jahre,m,3064
03153,2020,15 bis unter 20 Jahre,f,2805
03153,2020,60 bis unter 65 Jahre,f,5249
03153,2020,60 bis unter 65 Jahre,m,5034
03153,2020,40 bis unter 45 Jahre,m,3565
03153,2020,40 bis unter 45 Jahre,f,3381
03153,2020,35 bis unter 40 Jahre,f,3373
03153,2020,35 bis unter 40 Jahre,m,3348
03153,2020,45 bis unter 50 Jahre,f,4010
03153,2020,45 bis unter 50 Jahre,m,3887
03153,2020,65 bis unter 70 Jahre,f,4752
03153,2020,65 bis unter 70 Jahre,m,4535
03153,2020,70 bis unter 75 Jahre,m,3828
03153,2020,70 bis unter 75 Jahre,f,4354
03153,2020,10 bis unter 15 Jahre,m,2709
03153,2020,10 bis unter 15 Jahre,f,2517
03153,2020,30 bis unter 35 Jahre,m,3933
03153,2020,30 bis unter 35 Jahre,f,3322
03153,2020,25 bis unter 30 Jahre,m,4177
03153,2020,25 bis unter 30 Jahre,f,3259
03153,2020,90 bis unter 95 Jahre,f,1037
03153,2020,90 bis unter 95 Jahre,m,448
03153,2020,50 bis unter 55 Jahre,m,5630
03153,2020,50 bis unter 55 Jahre,f,5536
03153,2020,5 bis unter 10 Jahre,m,2458
03153,2020,5 bis unter 10 Jahre,f,2317
03153,2020,95 Jahre und mehr,m,93
03153,2020,95 Jahre und mehr,f,357
03153,2020,85 bis unter 90 Jahre,f,2261
03153,2020,85 bis unter 90 Jahre,m,1256
09171,2020,90 bis unter 95 Jahre,f,643
09171,2020,90 bis unter 95 Jahre,m,279
09171,2020,10 bis unter 15 Jahre,m,2648
09171,2020,10 bis unter 15 Jahre,f,2423
09171,2020,45 bis unter 50 Jahre,m,3521
09171,2020,45 bis unter 50 Jahre,f,3390
09171,2020,65 bis unter 70 Jahre,m,3127
09171,2020,65 bis unter 70 Jahre,f,3517
09171,2020,30 bis unter 35 Jahre,m,3505
09171,2020,30 bis unter 35 Jahre,f,3227
09171,2020,5 bis unter 10 Jahre,m,2591
09171,2020,5 bis unter 10 Jahre,f,2609
09171,2020,70 bis unter 75 Jahre,f,3032
09171,2020,70 bis unter 75 Jahre,m,2561
09171,2020,25 bis unter 30 Jahre,m,3387
09171,2020,25 bis unter 30 Jahre,f,2957
09171,2020,85 bis unter 90 Jahre,m,833
09171,2020,85 bis unter 90 Jahre,f,1445
09171,2020,unter 5 Jahre,f,2737
09171,2020,unter 5 Jahre,m,2920
09171,2020,80 bis unter 85 Jahre,m,1863
09171,2020,80 bis unter 85 Jahre,f,2707
09171,2020,75 bis unter 80 Jahre,f,2523
09171,2020,75 bis unter 80 Jahre,m,1966
09171,2020,20 bis unter 25 Jahre,f,2793
09171,2020,20 bis unter 25 Jahre,m,3160
09171,2020,95 Jahre und mehr,m,41
09171,2020,95 Jahre und mehr,f,180
09171,2020,35 bis unter 40 Jahre,m,3536
09171,2020,35 bis unter 40 Jahre,f,3357
09171,2020,55 bis unter 60 Jahre,m,4706
09171,2020,55 bis unter 60 Jahre,f,4615
09171,2020,60 bis unter 65 Jahre,m,4001
09171,2020,60 bis unter 65 Jahre,f,4054
09171,2020,40 bis unter 45 Jahre,f,3227
09171,2020,40 bis unter 45 Jahre,m,3326
09171,2020,15 bis unter 20 Jahre,f,2633
09171,2020,15 bis unter 20 Jahre,m,2790
09171,2020,50 bis unter 55 Jahre,m,4488
09171,2020,50 bis unter 55 Jahre,f,4336
08118,2020,95 Jahre und mehr,f,701
08118,2020,95 Jahre und mehr,m,197
08118,2020,15 bis unter 20 Jahre,m,13572
08118,2020,15 bis unter 20 Jahre,f,12598
08118,2020,unter 5 Jahre,m,14654
08118,2020,unter 5 Jahre,f,13729
08118,2020,60 bis unter 65 Jahre,f,18040
08118,2020,60 bis unter 65 Jahre,m,17437
08118,2020,20 bis unter 25 Jahre,m,15338
08118,2020,20 bis unter 25 Jahre,f,13637
08118,2020,55 bis unter 60 Jahre,m,21880
08118,2020,55 bis unter 60 Jahre,f,20984
08118,2020,75 bis unter 80 Jahre,f,12150
08118,2020,75 bis unter 80 Jahre,m,9732
08118,2020,80 bis unter 85 Jahre,f,11994
08118,2020,80 bis unter 85 Jahre,m,8950
08118,2020,40 bis unter 45 Jahre,m,18001
08118,2020,40 bis unter 45 Jahre,f,17554
08118,2020,35 bis unter 40 Jahre,m,18118
08118,2020,35 bis unter 40 Jahre,f,17595
08118,2020,25 bis unter 30 Jahre,f,15811
08118,2020,25 bis unter 30 Jahre,m,17116
08118,2020,45 bis unter 50 Jahre,f,17635
08118,2020,45 bis unter 50 Jahre,m,17650
08118,2020,50 bis unter 55 Jahre,m,22213
08118,2020,50 bis unter 55 Jahre,f,21565
08118,2020,70 bis unter 75 Jahre,f,12724
08118,2020,70 bis unter 75 Jahre,m,11037
08118,2020,5 bis unter 10 Jahre,m,13505
08118,2020,5 bis unter 10 Jahre,f,12832
08118,2020,10 bis unter 15 Jahre,m,13231
08118,2020,10 bis unter 15 Jahre,f,12699
08118,2020,30 bis unter 35 Jahre,f,18417
08118,2020,30 bis unter 35 Jahre,m,19451
08118,2020,85 bis unter 90 Jahre,m,4041
08118,2020,85 bis unter 90 Jahre,f,6249
08118,2020,65 bis unter 70 Jahre,f,14865
08118,2020,65 bis unter 70 Jahre,m,13129
08118,2020,90 bis unter 95 Jahre,f,2696
08118,2020,90 bis unter 95 Jahre,m,1244
05962,2020,70 bis unter 75 Jahre,f,10566
05962,2020,70 bis unter 75 Jahre,m,9062
05962,2020,25 bis unter 30 Jahre,m,11796
05962,2020,25 bis unter 30 Jahre,f,10677
05962,2020,50 bis unter 55 Jahre,f,17210
05962,2020,50 bis unter 55 Jahre,m,16964
05962,2020,5 bis unter 10 Jahre,m,9525
05962,2020,5 bis unter 10 Jahre,f,8871
05962,2020,85 bis unter 90 Jahre,f,5307
05962,2020,85 bis unter 90 Jahre,m,3091
05962,2020,45 bis unter 50 Jahre,m,11921
05962,2020,45 bis unter 50 Jahre,f,12458
